Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1370987528240431,2013-03-05,1362518906,Charged,SHL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3890822,JP
1383106754074592,2013-03-07,1362673746,Charged,SH12C,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3710114,JP
1307246021338649,2013-03-07,1362685806,Charged,SO-02C,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,さいたま市北区宮原町,埼玉県,3310812,JP
1389362175862107,2013-03-09,1362863810,Charged,SH01D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,松戸市高塚新田,千葉県,2702222,JP
1326593522696932,2013-03-10,1362896272,Charged,N-01D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,秩父郡小鹿野町大字飯田,埼玉県,368-0111,JP
1307560629055035,2013-03-10,1362932472,Charged,SHI13,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6971322,JP
1356854680258609,2013-03-10,1362948713,Charged,KYY04,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,小田原市清水新田,神奈川県,2500855,JP
1301018966642781,2013-03-10,1362953046,Charged,f11eif,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,諏訪市四賀,長野県,3920012,JP
1343744637331740,2013-03-11,1362970861,Charged,d2spr,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,OKLAHOMA CITY,OK,73120,US
1308325022039482,2013-03-11,1363031232,Charged,SH10D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,利府町赤沼字中倉,宮城県,9810101,JP
1363093947630868,2013-03-11,1363032269,Charged,N-06C,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5200804,JP
