Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1343644633318719,2013-08-01,1375317034,Charged,m0,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,三芝區,新北市,252,TW
1330452204944035,2013-08-01,1375390658,Charged,LT22i,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,81156,TW
1359948755065370,2013-08-02,1375448461,Charged,m0,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,235,TW
1396132299634568,2013-08-02,1375455028,Charged,LT29i,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,238,TW
1319506121432354,2013-08-03,1375501220,Charged,dlxub1,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,710,TW
1328228418011175,2013-08-03,1375546485,Charged,GT-I9103,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,632,TW
1375424708391263,2013-08-03,1375548741,Charged,crater,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,235,TW
1313834664528039,2013-08-04,1375579708,Charged,evita,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,Costa Mesa,CA,92626,US
1307010188286156,2013-08-04,1375593113,Charged,A68,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,265,TW
1318823932466797,2013-08-04,1375599974,Charged,KYL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4702103,JP
1339026791187537,2013-08-04,1375602604,Charged,ja3g,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,104,TW
1310094800035068,2013-08-04,1375635074,Charged,SBM106SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,豊田市,愛知県,470-0341,JP
1389385083638439,2013-08-05,1375672775,Charged,u0_cdma,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,53186,US
1399663967840499,2013-08-05,1375718260,Charged,kona3g,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,800,TW
1393926168223283,2013-08-05,1375735996,Charged,SH02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3250065,JP
1346562762168709,2013-08-06,1375749826,Charged,espressowifi,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,92115,US
1357820795523486,2013-08-06,1375798824,Charged,endeavoru,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,265,TW
1391852315924016,2013-08-06,1375829815,Charged,m7,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,701,TW
1398903051134510,2013-08-06,1375829892,Charged,m7,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,326,TW
1323205992503500,2013-08-07,1375899756,Charged,dlxpul,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,248,TW
1367088617656531,2013-08-07,1375910313,Charged,jaltelgt,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,USD,1.02,0.00,1.02,경기도 이천시 부발읍 신하리,경기도,467-867,KR
1348213890017267,2013-08-08,1375959227,Charged,SBM102SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2200024,JP
1392636203297273,2013-08-08,1375981897,Charged,GT-I9103,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,320,TW
1311885967214753,2013-08-08,1375994036,Charged,GT-I9100,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,326,TW
1322831540121393,2013-08-09,1376010538,Charged,kona3g,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,10484,TW
1390790017971552,2013-08-09,1376044488,Charged,GT-N7000,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,832,TW
1350716781421324,2013-08-10,1376107031,Charged,SGH-T769,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,33624,US
1399891852853337,2013-08-10,1376122128,Charged,C6602,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,士林區,台北市,111,TW
1352882025469297,2013-08-10,1376122873,Charged,C6802,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,900,TW
1319731440752629,2013-08-10,1376127132,Charged,t03g,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,931,TW
1371470323055784,2013-08-10,1376130054,Charged,dlxub1,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,408,TW
1325330944910867,2013-08-10,1376140665,Charged,LT28i,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,110,TW
1309231909614923,2013-08-10,1376165081,Charged,SO-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6110011,JP
1326498307471003,2013-08-10,1376170678,Charged,dlxpul,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,503,TW
1344427913122837,2013-08-11,1376209579,Charged,dlxub1,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,八王子市,TOKYO,1920044,JP
1308241349162828,2013-08-11,1376210340,Charged,FJL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,193-0801,JP
1339617276555414,2013-08-11,1376221654,Charged,SC-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7161311,JP
1303818504555426,2013-08-11,1376224128,Charged,m0,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,726,TW
1389508679331272,2013-08-11,1376235365,Charged,LT22i,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,300,TW
1322024083910550,2013-08-11,1376245641,Charged,t03g,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,100,TW
1398424523771810,2013-08-11,1376246730,Charged,v89_gq2009hd,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,320,TW
1321278234097193,2013-08-11,1376249855,Charged,GT-N7000,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,70150,TW
1332127198680815,2013-08-11,1376257235,Charged,ISW11SC,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,柏市,千葉県,2850886,JP
1306916627891228,2013-08-12,1376269285,Charged,m7,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,320,TW
1390028158086210,2013-08-12,1376330931,Charged,KYL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,506-0818,JP
1373885555579858,2013-08-12,1376335261,Charged,LT26i,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,GBP,0.70,0.00,0.70,,,SA7 9JY,GB
1321019129576460,2013-08-12,1376337759,Charged,GT-I9100,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,830,TW
