Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1337573052290151,2014-02-01,1391220029,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1391232640248403,2014-02-01,1391252203,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1351763705810963,2014-02-01,1391252220,Charged,ONE_TOUCH_960C,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,37917,US
1373179830604530,2014-02-01,1391252909,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1351331050069013,2014-02-01,1391253118,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1353081893394679,2014-02-01,1391253529,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1300367284892086,2014-02-01,1391253920,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1324152635798813,2014-02-01,1391254061,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1375997792146302,2014-02-01,1391256425,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1377904627319823,2014-02-01,1391261412,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1370045020607981,2014-02-01,1391261583,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1341173729560812,2014-02-01,1391262101,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1383357732281460,2014-02-01,1391262478,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1307072302801551,2014-02-01,1391262485,Charged,m0,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,106,TW
1397463467055447,2014-02-01,1391263424,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1321495992665486,2014-02-01,1391264033,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1310616238948471,2014-02-01,1391264539,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1312490099869758,2014-02-01,1391264767,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1345544065828713,2014-02-01,1391265109,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1325883630138796,2014-02-01,1391278641,Charged,SO-01F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9893128,JP
1390356573009959,2014-02-01,1391286060,Charged,SBM102SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,大阪市大正区小林東,大阪府,551-0011,JP
1304156468181211,2014-02-01,1391293855,Charged,SO-02F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,Yokohama-city,KANAGAWA-PRI,222-0035,JP
1370350301738647,2014-02-02,1391327510,Charged,SO-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7810270,JP
1375915145613975,2014-02-02,1391359941,Charged,golden,Crystal 1 units,com.dhearts.monter,inapp,tier_1,DKK,6.00,0.00,6.00,,,6710,DK
1369575315269695,2014-02-02,1391361967,Charged,SOL24,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3800921,JP
1364126604756603,2014-02-02,1391375759,Charged,hlte,Crystal 10 units,com.dhearts.monter,inapp,tier_10,EUR,6.68,0.00,6.68,,,93420,FR
1357379416181903,2014-02-03,1391396184,Charged,WX10K,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5610816,JP
1315295438690011,2014-02-03,1391429820,Charged,C6916,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,94134,US
1343613766523672,2014-02-03,1391431531,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1375465390544569,2014-02-03,1391431840,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1376247542659795,2014-02-03,1391432622,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1363122452122180,2014-02-03,1391434060,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1313041937638933,2014-02-03,1391434751,Charged,SO-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4000011,JP
1386838519873665,2014-02-03,1391434822,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
1369641848381460,2014-02-03,1391435490,Charged,d2can,Crystal 1 units,com.dhearts.monter,inapp,tier_1,CAD,1.04,0.00,1.04,Toronto,ON,M1G 2T6,CA
