Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1365437678538793,2015-02-01,1422750520,Charged,SO-01G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5180116,JP
1329708694238975,2015-02-01,1422816674,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0985113,JP
1353640131538899,2015-02-02,1422838498,Charged,SHL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6570033,JP
1307717301346309,2015-02-02,1422856749,Charged,matissewifi,Crystal 1 units,com.dhearts.monter,inapp,tier_1,EUR,0.62,0.12,0.74,,,75110,FR
1344727921229803,2015-02-02,1422880645,Charged,mystul,Package 3,com.dhearts.ninjalegend,inapp,diamond40,USD,4.88,0.00,4.88,,,39042,US
1359817172195105,2015-02-02,1422905480,Charged,SO-02F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3120012,JP
1340343940702311,2015-02-02,1422908388,Charged,F01F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,073-0001,JP
1359616939311833,2015-02-03,1422964722,Charged,SH-01G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0040863,JP
1333032827761950,2015-02-03,1422996485,Charged,SHL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7210942,JP
1319584820107307,2015-02-04,1423070868,Charged,espressorf,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,IDR,"12,000.00",0.00,"12,000.00",Tangerang Selatan,JK,15416,ID
1362001735261051,2015-02-04,1423076800,Charged,SH-04F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,455-0856,JP
1360294409078535,2015-02-05,1423103014,Charged,SC-04F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8997512,JP
1379020269185144,2015-02-05,1423111315,Charged,Vodafone_785,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,EUR,0.66,0.15,0.81,Guspini,VS,09036,IT
1301825468822805,2015-02-05,1423145343,Charged,yellowtail,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,12827,US
1333847079743949,2015-02-05,1423148190,Charged,htc_m8,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,EUR,0.66,0.15,0.81,"Athens, Attiki",Greece,17121,GR
1305788994309868,2015-02-05,1423163429,Charged,SOL26,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6292403,JP
1344436808888074,2015-02-05,1423164835,Charged,SO-02G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3550216,JP
1301880607521227,2015-02-05,1423165975,Charged,SBM302SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,444-3626,JP
1310999981899873,2015-02-05,1423179569,Charged,chagallwifi,Crystal 10 units,com.dhearts.monter,inapp,tier_10,EUR,5.60,1.18,6.78,Bruxelles,,1160,BE
1342987804641921,2015-02-06,1423183989,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9042245,JP
1365718950676480,2015-02-06,1423208605,Charged,P-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,1650025,JP
1392013545160558,2015-02-06,1423233848,Charged,SOL24,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4228063,JP
1300777614968237,2015-02-06,1423234872,Charged,falcon_umtsds,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,AUD,0.99,0.00,0.99,,,3037,AU
1357355475801222,2015-02-06,1423244270,Charged,chagallwifi,HP potion,com.dhearts.monter,inapp,hp_potion,EUR,0.61,0.13,0.74,Bruxelles,,1160,BE
1374164864719771,2015-02-06,1423244484,Charged,chagallwifi,Crystal 1 units,com.dhearts.monter,inapp,tier_1,EUR,0.61,0.13,0.74,Bruxelles,,1160,BE
1300969670250050,2015-02-06,1423250380,Charged,jactivelte,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,EUR,0.68,0.13,0.81,,,90763,DE
1385279101874924,2015-02-07,1423303689,Charged,401SO,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,443-0106,JP
1345246417290582,2015-02-07,1423316595,Charged,chagallwifi,Crystal 10 units,com.dhearts.monter,inapp,tier_10,EUR,5.60,1.18,6.78,Bruxelles,,1160,BE
1338818803211004,2015-02-07,1423322765,Charged,SO-01G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5998236,JP
1331999162068411,2015-02-07,1423332676,Charged,SH-01G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2570034,JP
1308740377595377,2015-02-07,1423333412,Charged,F05F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,235-0071,JP
1324302116403507,2015-02-07,1423336802,Charged,F07E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,803-0273,JP
1348645175500498,2015-02-08,1423408915,Charged,blaze,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4240901,JP
1381397680133696,2015-02-08,1423418003,Charged,SC-01G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,526-0802,JP
1313354144249914,2015-02-08,1423418653,Charged,chagallwifi,Crystal 5 units,com.dhearts.monter,inapp,tier_5,EUR,3.07,0.64,3.71,Bruxelles,,1160,BE
1382820482184475,2015-02-08,1423418943,Charged,SM-N900S,Crystal 50 units,com.dhearts.monter,inapp,tier_42,EUR,31.62,6.32,37.94,,,34070,FR
1362891614905252,2015-02-08,1423419043,Charged,SM-N900S,Crystal 50 units,com.dhearts.monter,inapp,tier_42,EUR,31.62,6.32,37.94,,,34070,FR
1316302010162500,2015-02-08,1423420548,Charged,C1505,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,EUR,0.68,0.13,0.81,,,63741,DE
1373820381407553,2015-02-08,1423421460,Charged,chagallwifi,Stamina potion,com.dhearts.monter,inapp,sp_potion,EUR,0.61,0.13,0.74,Bruxelles,,1160,BE
1398757020777917,2015-02-08,1423435658,Charged,SG305SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,1710051,JP
