Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1325056126218691,2013-07-01,1372658910,Charged,C6602,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,407,TW
1361591525016850,2013-07-01,1372715929,Charged,F10D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,324-0602,JP
1337937845405021,2013-07-02,1372731336,Charged,d2vzw,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,18102,US
1369246004558218,2013-07-02,1372775350,Charged,SH04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,114-0002,JP
1339143644309341,2013-07-02,1372784043,Charged,SBM201F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4702102,JP
1380582584180022,2013-07-03,1372867596,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,901-1302,JP
1320359632955165,2013-07-07,1373183619,Charged,d2spr,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,93901,US
1330905338530383,2013-07-08,1373284691,Charged,SO-01E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8710004,JP
1394060326414653,2013-07-09,1373334274,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3770008,JP
1374026530001852,2013-07-09,1373342607,Charged,SO-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,432-8043,JP
1300347943012016,2013-07-09,1373354522,Charged,GT-I9100,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,EUR,0.81,0.00,0.81,Rathdrum,CO. WICKLOW,,IE
1340897899771846,2013-07-09,1373358611,Charged,SO-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3990702,JP
1306266863849247,2013-07-09,1373362649,Charged,IS11S,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,広島市南区向洋本町,広島県,7340062,JP
1380773965591492,2013-07-09,1373388833,Charged,ISW11SC,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8795102,JP
1398519091610824,2013-07-10,1373492000,Charged,SBM202F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,川崎市中原区上小田中,神奈川県,211-0053,JP
1301406099680265,2013-07-11,1373559845,Charged,IS12S,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,1960025,JP
1350545770620297,2013-07-12,1373630209,Charged,t03g,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,67801,US
1306285033109095,2013-07-14,1373814669,Charged,P-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,569-1126,JP
1374324710857132,2013-07-14,1373834067,Charged,P-07D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,相模原市,神奈川県,2520231,JP
1398945570513061,2013-07-15,1373905296,Charged,SOL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0094904,JP
1343163611370766,2013-07-15,1373924027,Charged,SBM200SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9701143,JP
1366949690324276,2013-07-16,1374001156,Charged,SC-05D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3050071,JP
1374239484046828,2013-07-16,1374011684,Charged,manta,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,584-0078,JP
1308703118212995,2013-07-17,1374033973,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3760011,JP
1328544482964475,2013-07-17,1374080224,Charged,valentewx,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2720144,JP
1365077160919538,2013-07-18,1374167866,Charged,SBM206SH,KING　ライブ壁紙,com.dhearts.kinglivewallpaper,paidapp,,JPY,99.00,0.00,99.00,,,6190214,JP
1354191771200667,2013-07-18,1374170079,Charged,SC-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,514-2204,JP
1380270621157773,2013-07-19,1374215928,Charged,ovation,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,55406,US
1383053681109636,2013-07-20,1374348515,Charged,valentewx,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,737-0105,JP
1382316139489195,2013-07-20,1374360209,Charged,dlxj,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8114229,JP
1310084814938343,2013-07-21,1374369141,Charged,N-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2300001,JP
1322109796575937,2013-07-21,1374421763,Charged,m7,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,Oakley,CA,94561,US
1326052355756276,2013-07-21,1374432755,Charged,SH-07E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,350-0414,JP
1312567589401852,2013-07-21,1374439741,Charged,L05E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,901-0305,JP
1386249232638889,2013-07-22,1374474892,Charged,C6602,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,710,TW
1395770869243078,2013-07-22,1374505703,Charged,SO-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0293207,JP
