Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1337715759240664,2015-05-01,1430463202,Charged,D6653,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.98,0.00,0.98,文山區,台北市,11690,TW
1374277443082117,2015-05-01,1430485335,Charged,htc_m8,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,711,TW
1347596022293019,2015-05-01,1430493483,Charged,D6503,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,401,TW
1310681417869559,2015-05-01,1430513894,Charged,SO-04F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2100022,JP
1319300081487661,2015-05-02,1430529286,Charged,SGP412,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,名古屋市中川区,愛知県,454-0966,JP
1366295279200914,2015-05-02,1430554705,Charged,401SO,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,290-0065,JP
1334254675733238,2015-05-02,1430576935,Charged,KYY23,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5310072,JP
1336632530048159,2015-05-02,1430584701,Charged,t6ul,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,106,TW
1340268783384748,2015-05-02,1430593907,Charged,SBM200SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,275-0026,JP
1365504666428573,2015-05-02,1430602368,Charged,SHL24,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,890-0005,JP
1339719111447241,2015-05-03,1430629772,Charged,SC-05G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7900813,JP
1322411000856635,2015-05-03,1430651703,Charged,SOL26,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0361331,JP
1357066048732617,2015-05-03,1430668061,Charged,SCL24,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4418087,JP
1392401802323918,2015-05-03,1430670523,Charged,htc_a5ul,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,503,TW
1334663778471686,2015-05-04,1430724687,Charged,e0v,Crystal 30 units,com.dhearts.monter,inapp,tier_25,USD,16.82,0.00,16.82,,,47163,US
1344249744061005,2015-05-04,1430739340,Charged,401SO,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9570063,JP
1351766164936313,2015-05-04,1430764954,Charged,KYY24,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5660072,JP
