Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1393910348996624,2014-01-01,1388566845,Charged,vu2u,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,KRW,"1,145.00",0.00,"1,145.00",양천구,서울특별시,158-837,KR
1379108215580593,2014-01-01,1388571930,Charged,fx3,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,38116,US
1316610524224506,2014-01-01,1388581667,Charged,SO-01E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,室戸,高知県,7817103,JP
1342918096958569,2014-01-01,1388587628,Charged,SO-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,名古屋市中村区竹橋町30-11,愛知県,4530016,JP
1391943472181997,2014-01-01,1388605792,Charged,SHI05,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,嬬恋村,群馬県,377-1524,JP
1346329971265865,2014-01-01,1388609364,Charged,202K,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,761-0313,JP
1386134826335411,2014-01-01,1388612296,Charged,SC-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7708011,JP
1328086854184706,2014-01-02,1388677986,Charged,dlxub1,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,104,TW
1393825406966180,2014-01-02,1388684933,Charged,P-07D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8670023,JP
1378651806577484,2014-01-03,1388709405,Charged,SBM206SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3300051,JP
1350340002199186,2014-01-03,1388724530,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7000951,JP
1307477158516069,2014-01-03,1388730388,Charged,FJL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4710805,JP
1304332627801462,2014-01-03,1388750626,Charged,IS11S,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,足柄上郡松田町松田庶子,神奈川県,258-0004,JP
1301253906304815,2014-01-03,1388765262,Charged,P-03E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,130-0015,JP
1314265846315731,2014-01-03,1388765359,Charged,l1a,Stamina potion,com.dhearts.monter,inapp,sp_potion,USD,0.99,0.00,0.99,,,94706,US
1361804991299694,2014-01-03,1388766281,Charged,l1a,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,,,94706,US
1364381738793555,2014-01-03,1388774270,Charged,SBM202F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8760045,JP
1395992714014897,2014-01-03,1388792635,Charged,P-03E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3091635,JP
1339728542246300,2014-01-04,1388805817,Charged,C6902,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,紐約,NY,10467,US
1370112803576254,2014-01-04,1388809090,Charged,SBM106SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,旭市,千葉県,2892514,JP
1371370609662335,2014-01-04,1388815778,Charged,crespo,Crystal 10 units,com.dhearts.monter,inapp,tier_10,EUR,6.68,0.00,6.68,,,21160,FR
1369919292389642,2014-01-04,1388856779,Charged,SO-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,811-2103,JP
1380566600225905,2014-01-04,1388858147,Charged,g2,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,811-2205,JP
1344054265708433,2014-01-04,1388865823,Charged,SBM302SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4340035,JP
1324536928898058,2014-01-04,1388879897,Charged,Triumph,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,,,96130,US
1307268267384831,2014-01-05,1388884381,Charged,solstice,Crystal 5 units,com.dhearts.monter,inapp,tier_5,USD,4.99,0.00,4.99,,,50548,US
1358031973000348,2014-01-05,1388911124,Charged,solstice,Crystal 5 units,com.dhearts.monter,inapp,tier_5,USD,4.99,0.00,4.99,,,50548,US
1379306130649762,2014-01-05,1388917806,Charged,P188F07,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,104,TW
1388871831243316,2014-01-05,1388950525,Charged,d2dcm,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,1130023,JP
1374699865225555,2014-01-05,1388954239,Charged,LT29i,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,710,TW
1333168805591851,2014-01-05,1388958114,Charged,m470,Crystal 30 units,com.dhearts.monter,inapp,tier_25,USD,24.99,0.00,24.99,,,45342,US
1304092188804728,2014-01-06,1388974429,Charged,SOL23,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7530214,JP
1321448957052943,2014-01-06,1388987564,Charged,SH06D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6260041,JP
1363268021504232,2014-01-07,1389097006,Charged,hltetmo,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,46994,US
1308375484416483,2014-01-07,1389116691,Charged,icx1216,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6496314,JP
1351781115371152,2014-01-07,1389122503,Charged,zee,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,HKD,8.14,0.00,8.14,,-,,HK
1377344469898752,2014-01-07,1389123576,Charged,GT-N7000,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,423,TW
1328240610343070,2014-01-07,1389127782,Charged,WX10K,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4910914,JP
1331730880530198,2014-01-08,1389197007,Charged,SO-01F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3710246,JP
1395177506866487,2014-01-08,1389211155,Charged,SO-04D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6490313,JP
1399975277803940,2014-01-08,1389215534,Charged,K00F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,Banciao District,NEW TAIPEI CITY,220,TW
1318193865235458,2014-01-08,1389221065,Charged,F10D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3214216,JP
1347535085388987,2014-01-09,1389245363,Charged,hltetmo,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,,,92025,US
1343400252288101,2014-01-09,1389257735,Charged,C6602,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,251,TW
1326039049547422,2014-01-09,1389262327,Charged,mako,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,8.96,0.00,8.96,,,91770,US
1326809476801359,2014-01-09,1389262438,Charged,mako,Crystal 5 units,com.dhearts.monter,inapp,tier_5,USD,4.99,0.00,4.99,,,91770,US
1305129638010572,2014-01-09,1389279478,Charged,GT-I9100,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,23648,TW
1301191039977234,2014-01-09,1389300153,Charged,F02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,1750092,JP
1358727998760778,2014-01-09,1389305155,Charged,WX04K,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9895235,JP
1384468760519229,2014-01-10,1389328584,Charged,serranolte,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,TARXIEN,,TXN1170,MT
1309513656132375,2014-01-10,1389361751,Charged,l1a,Stamina potion,com.dhearts.monter,inapp,sp_potion,USD,0.99,0.00,0.99,,,94706,US
1301999314782670,2014-01-10,1389362522,Charged,l1a,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,,,94706,US
1327114390647538,2014-01-10,1389378029,Charged,presto,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,SITKA,AK,99835-9808,US
1336358364861582,2014-01-10,1389383345,Charged,WX10K,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9718151,JP
1339896422361596,2014-01-10,1389389809,Charged,hltejs01tw,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,813,TW
1373638185305682,2014-01-11,1389416170,Charged,DM014SH,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5730013,JP
1379251879097497,2014-01-11,1389421315,Charged,m7,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,333,TW
1351737469868729,2014-01-11,1389429167,Charged,m7,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,326,TW
1393110194465242,2014-01-11,1389471286,Charged,m0,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,640,TW
1317935833866979,2014-01-11,1389472967,Charged,hlte,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,811,TW
1343024877094119,2014-01-11,1389481170,Charged,SOL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,731-0232,JP
1344048269381728,2014-01-12,1389507752,Charged,SBM203SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5730012,JP
1312127490547786,2014-01-12,1389542681,Charged,m0,Crystal 1 units,com.dhearts.monter,inapp,tier_1,EUR,0.74,0.00,0.74,,,75245,DE
1388144658936117,2014-01-12,1389568265,Charged,01v21_v89_tmx_8825_coral,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,25134,US
1312656477949068,2014-01-13,1389578674,Charged,SPH-D710,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,55901,US
