Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1399223956884173,2014-05-01,1398925925,Charged,cdma_spyder,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,38555,US
1323178850157779,2014-05-01,1398933150,Charged,SH06D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3290511,JP
1321881784611281,2014-05-01,1398957950,Charged,F01F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3750012,JP
1340592169913792,2014-05-01,1398978105,Charged,GT-S6802B,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,8.96,0.00,8.96,,,97534,US
1308437664910025,2014-05-01,1398978272,Charged,GT-S6802B,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,8.96,0.00,8.96,,,97534,US
1362982833665047,2014-05-01,1398978467,Charged,GT-S6802B,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,8.96,0.00,8.96,,,97534,US
1359541449305995,2014-05-01,1398985166,Charged,KYL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0708758,JP
1315900201238662,2014-05-02,1399007017,Charged,SOL23,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3770815,JP
1371812495566353,2014-05-02,1399010725,Charged,SHL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7293103,JP
1378718306153045,2014-05-02,1399020814,Charged,fx1,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,8.96,0.00,8.96,,,91766,US
1303005701955173,2014-05-02,1399020853,Charged,fx1,Crystal 5 units,com.dhearts.monter,inapp,tier_5,USD,4.99,0.00,4.99,,,91766,US
1386066379067225,2014-05-02,1399041750,Charged,m0,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,908,TW
1334222961193941,2014-05-02,1399057279,Charged,t03g,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,326,TW
1312813937373831,2014-05-02,1399062417,Charged,SO-01F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2700157,JP
1310036765718351,2014-05-03,1399093651,Charged,SC-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3070001,JP
1340681149255331,2014-05-03,1399111291,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0800838,JP
1365159048542752,2014-05-03,1399139780,Charged,SH-01F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3440011,JP
1359371477919807,2014-05-04,1399170922,Charged,jflte,Package 4,com.dhearts.ninjalegend,inapp,diamond100,EUR,9.33,0.00,9.33,,,1402PA,NL
1352271574857219,2014-05-04,1399174043,Charged,jflte,Crystal 5 units,com.dhearts.monter,inapp,tier_5,EUR,3.71,0.00,3.71,,,95570,FR
1334448369691471,2014-05-04,1399175463,Charged,t03g,Package 2,com.dhearts.ninjalegend,inapp,diamond15,CRC,990.00,0.00,990.00,San Jose,,1830,CR
1361032568502716,2014-05-04,1399175489,Charged,t03g,Package 6,com.dhearts.ninjalegend,inapp,diamond320,CRC,"20,899.00",0.00,"20,899.00",San Jose,,1830,CR
