Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1350-2945-1177-55886,2015-12-10,1449763420,Charged,SH-02H,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,289-2133,JP
1318-2714-2232-00982,2015-12-11,1449815866,Charged,SO-01H,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,271-0092,JP
1381-6267-2690-14289,2015-12-11,1449842173,Charged,zeroflte,Crystal 50 units,com.dhearts.monter,inapp,tier_42,EUR,30.26,6.05,36.31,Chartres,,28000,FR
1346-9650-1678-76427,2015-12-11,1449842188,Charged,zeroflte,Crystal 50 units,com.dhearts.monter,inapp,tier_42,EUR,30.26,6.05,36.31,Chartres,,28000,FR
1343-5522-4653-26577,2015-12-12,1449938277,Charged,SOV32,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,1980036,JP
1395-5569-5999-11925,2015-12-12,1449938444,Charged,SOV32,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,1980036,JP
1308-3767-5852-15051,2015-12-12,1449964777,Charged,M812,KING　ライブ壁紙,com.dhearts.kinglivewallpaper,paidapp,,EUR,0.67,0.14,0.81,,,28008,ES
1380-3030-6615-50749,2015-12-13,1449993238,Charged,hlte,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,SGD,1.40,0.00,1.40,,,680113,SG
1358-1080-5064-85753,2015-12-13,1450028462,Charged,SOL24,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3470044,JP
1349-8960-9902-66775,2015-12-13,1450043723,Charged,SO-01G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,969-6553,JP
1356-3442-0236-45132,2015-12-14,1450118941,Charged,SO-03H,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9402121,JP
1308-9100-0185-00333,2015-12-14,1450119225,Charged,SOL23,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7791402,JP
1384-0973-2240-81643,2015-12-14,1450126187,Charged,m7wlj,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,1540011,JP
1394-0174-6403-97433,2015-12-15,1450193597,Charged,SH-04F,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,9800873,JP
1345-0929-6621-71640,2015-12-15,1450195537,Charged,SOL24,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,7612103,JP
1399-2027-0253-65679,2015-12-15,1450195672,Charged,SOL24,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,7612103,JP
1301-2640-8244-81595,2015-12-16,1450281205,Charged,SBM206SH,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,7992662,JP
1398-9792-5236-68698,2015-12-17,1450380906,Charged,501SO,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,287-0241,JP
1322-7695-3517-89777,2015-12-18,1450482999,Charged,KYY23,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,日向市,宮崎県,8830021,JP
1319-6033-7605-91345,2015-12-20,1450592754,Charged,FTJ152C,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,2450063,JP
1392-7403-6242-86560,2015-12-20,1450635772,Charged,SOL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,038-0022,JP
1355-7788-7710-80641,2015-12-21,1450684963,Charged,y50c,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,98092,US
1381-1667-9216-74542,2015-12-21,1450685262,Charged,y50c,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,paidapp,,USD,0.99,0.00,0.99,,,98092,US
1362-1376-5682-42256,2015-12-21,1450686586,Charged,y50c,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,paidapp,,USD,0.99,0.00,0.99,,,98092,US
1393-1717-3440-38598,2015-12-21,1450734800,Charged,D5833,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,253-0005,JP
1355-3726-3094-74318,2015-12-22,1450744425,Charged,SOV32,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,0368164,JP
1382-1633-3523-59811,2015-12-22,1450814329,Charged,SCV31,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,740-1424,JP
