Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1335-8424-6267-17552,2015-08-01,1438388096,Charged,d2ltetmo,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,84401,US
1311-5845-5016-68869,2015-08-01,1438402388,Charged,SO-01G,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,1250054,JP
1351-7565-0373-95247,2015-08-01,1438407117,Charged,zerofltechn,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,TWD,30.00,0.00,30.00,,,241,TW
1365-8198-4168-33685,2015-08-01,1438417602,Charged,htc_m8,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,TWD,30.00,0.00,30.00,,,231,TW
1329-9829-1596-06840,2015-08-01,1438418360,Charged,htc_m8,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,231,TW
1376-4249-3340-77891,2015-08-01,1438419903,Charged,hltecan,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,paidapp,,USD,0.99,0.00,0.99,Dorado,,00646,PR
1323-9899-8515-03368,2015-08-01,1438433327,Charged,SHL25,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9010343,JP
1357-6378-5323-60419,2015-08-01,1438436692,Charged,maruko,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,856-0807,JP
1304-2223-7552-15494,2015-08-01,1438443678,Charged,Z008_1,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,TWD,30.00,0.00,30.00,,,710,TW
1340-3665-5052-79815,2015-08-01,1438462347,Charged,T02D,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,8612106,JP
1307-9866-1151-51741,2015-08-01,1438463273,Charged,SOL25,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9250201,JP
1343-9543-6878-57498,2015-08-02,1438478405,Charged,a7ltechn,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,745,TW
1319-4163-4891-75655,2015-08-02,1438478931,Charged,C6902,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,TWD,30.00,0.00,30.00,蘆洲區,新北市,247,TW
1370-4148-9519-50843,2015-08-02,1438503678,Charged,F04E,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,029-2502,JP
1386-9588-6753-48340,2015-08-02,1438505135,Charged,htc_a5ul,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,333,TW
1387-4357-9624-86370,2015-08-02,1438509440,Charged,LT28h,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,846,TW
1327-0650-4413-21351,2015-08-02,1438510145,Charged,jfltecan,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,MXN,13.42,0.00,13.42,Tampico,TAMPS,89130,MX
1336-9876-1354-08116,2015-08-02,1438521165,Charged,SO-03F,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,436-0017,JP
1320-9189-3034-15532,2015-08-02,1438527845,Charged,SG304SH,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,4780001,JP
1302-1657-5061-88562,2015-08-02,1438540347,Charged,SOV31,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,3430002,JP
1338-0673-8325-30787,2015-08-02,1438544890,Charged,SO-03F,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,192-0907,JP
1316-9121-2456-48327,2015-08-02,1438554897,Charged,SC-01F,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,649-6621,JP
1308-7602-4346-64042,2015-08-02,1438558836,Charged,htc_b2ul,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,TWD,30.00,0.00,30.00,,,40753,TW
1333-0507-2465-71437,2015-08-03,1438562249,Charged,SCL24,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,098-5113,JP
1369-4205-1458-63037,2015-08-03,1438572233,Charged,SC-01G,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9600602,JP
1331-7917-5405-36776,2015-08-03,1438587890,Charged,KYV35,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,0613222,JP
1316-0447-2968-57706,2015-08-03,1438599077,Charged,SCL24,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9190434,JP
1338-6298-1411-12089,2015-08-03,1438620746,Charged,KYL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3771614,JP
1361-6419-1616-22975,2015-08-03,1438623924,Charged,SHL22,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,889-0503,JP
