Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1317293724705573,2013-05-01,1367383640,Charged,C6602,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,123,TW
1323283862210402,2013-05-01,1367432298,Charged,geehdc,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9300077,JP
1377907028018098,2013-05-01,1367437456,Charged,t0lteskt,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,KRW,"1,145.00",0.00,"1,145.00",경기,경기,422-818,KR
1318067313437139,2013-05-02,1367503939,Charged,N-05E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6550021,JP
1363175311226660,2013-05-02,1367523920,Charged,d2cri,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,78045,US
1392162519838058,2013-05-02,1367528441,Charged,SHL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,5260036,JP
1321003787186541,2013-05-03,1367566160,Charged,FJL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7880784,JP
1365861078655426,2013-05-03,1367578893,Charged,SO-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7680022,JP
1320654870062028,2013-05-03,1367586294,Charged,jflte,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,HKD,8.14,0.00,8.14,,-,,HK
1335573292175696,2013-05-03,1367599854,Charged,SH02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,SGD,1.31,0.00,1.31,,,168996,SG
1356985593128075,2013-05-03,1367600820,Charged,SO-04D,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3430032,JP
1333145255770045,2013-05-03,1367608000,Charged,SBM007SHJ,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4460025,JP
1378843503417284,2013-05-03,1367615264,Charged,villeplus,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,648,TW
1365504105863591,2013-05-04,1367635257,Charged,N-04C,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2991146,JP
1342813909870813,2013-05-04,1367652063,Charged,F04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,329-1112,JP
1363012003195558,2013-05-04,1367652725,Charged,SHI05,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,我孫子市,千葉県,270-1164,JP
1310905693766280,2013-05-04,1367666835,Charged,SO-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3800801,JP
1374823228401556,2013-05-04,1367681726,Charged,d2dcm,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,706-0021,JP
1353564133872245,2013-05-04,1367692103,Charged,valentewx,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0920063,JP
1389129282454870,2013-05-04,1367693156,Charged,SO-01E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3800803,JP
