Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1370285960054196,2014-09-01,1409570994,Charged,SC-04F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2490004,JP
1394249373138531,2014-09-02,1409635655,Charged,D6503,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,701,TW
1330825202963446,2014-09-02,1409651569,Charged,santos10wifi,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,Aledo,TX,76008,US
1305741743627703,2014-09-02,1409686249,Charged,htc_m8,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,976,TW
1337202420649924,2014-09-02,1409692988,Charged,SBM303SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,503-0034,JP
1350727807748847,2014-09-03,1409736586,Charged,dlxub1,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,220,TW
1331512536353259,2014-09-03,1409758638,Charged,F03F,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,370-0615,JP
1352361307152620,2014-09-04,1409833361,Charged,N8000,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,7.00,0.00,7.00,,,50613,US
1365531355899655,2014-09-04,1409848530,Charged,ASUS_T00P,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,221,TW
1341134619919089,2014-09-04,1409859045,Charged,LT30p,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,241,TW
1364810814867858,2014-09-05,1409914906,Charged,dlxpul,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,105,TW
1370640166202638,2014-09-05,1409927103,Charged,t6ul,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,前鎮區,高雄市,806,TW
1312982450284423,2014-09-05,1409937950,Charged,SGH-I997,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,5.98,0.00,5.98,,,33415,US
