Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1361933629105645,2014-03-01,1393633201,Charged,C5133,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,8.96,0.00,8.96,,,40508,US
1362447583455901,2014-03-01,1393638061,Charged,GT-I9100,Crystal 10 units,com.dhearts.monter,inapp,tier_10,SEK,59.69,0.00,59.69,,,71133,SE
1329414203816877,2014-03-01,1393654681,Charged,santos10wifi,Crystal 10 units,com.dhearts.monter,inapp,tier_10,USD,8.96,0.00,8.96,,,76008,US
1321979461986452,2014-03-01,1393654691,Charged,santos10wifi,Crystal 50 units,com.dhearts.monter,inapp,tier_42,USD,42.99,0.00,42.99,,,76008,US
1320976205759946,2014-03-01,1393664054,Charged,SO-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7392313,JP
1356611531765867,2014-03-01,1393682086,Charged,SHL23,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3390002,JP
1310724433716193,2014-03-01,1393684465,Charged,m0,Crystal 1 units,com.dhearts.monter,inapp,tier_1,EUR,0.74,0.00,0.74,,,03130,DE
1336495996368006,2014-03-01,1393690449,Charged,SH-06E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0260055,JP
1329470125628828,2014-03-01,1393697121,Charged,m0,Crystal 10 units,com.dhearts.monter,inapp,tier_10,GBP,5.57,0.00,5.57,,,S8 0jf,GB
1390205301255138,2014-03-01,1393698652,Charged,jflte,Crystal 10 units,com.dhearts.monter,inapp,tier_10,SEK,59.69,0.00,59.69,,,71133,SE
1317118648757907,2014-03-01,1393703456,Charged,SOL23,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6100361,JP
1382774799423545,2014-03-01,1393718397,Charged,Rav4,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,,,07332,US
1386795811035882,2014-03-02,1393719035,Charged,t0lteskt,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,KRW,"1,145.00",0.00,"1,145.00",경기,경기,415-843,KR
1324900793392564,2014-03-02,1393720496,Charged,villec2,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,Tokyo,TOKYO,113-8654,JP
1386343027534142,2014-03-02,1393724304,Charged,santos10wifi,Crystal 30 units,com.dhearts.monter,inapp,tier_25,USD,24.99,0.00,24.99,,,76008,US
1305022976619025,2014-03-02,1393724575,Charged,santos10wifi,HP potion,com.dhearts.monter,inapp,hp_potion,USD,0.99,0.00,0.99,,,76008,US
1354829216547150,2014-03-02,1393724659,Charged,santos10wifi,Crystal 50 units,com.dhearts.monter,inapp,tier_42,USD,42.99,0.00,42.99,,,76008,US
1329062413383179,2014-03-02,1393725098,Charged,SH02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,1100012,JP
1330101877961354,2014-03-02,1393731276,Charged,Rav4,Crystal 5 units,com.dhearts.monter,inapp,tier_5,USD,4.99,0.00,4.99,,,07332,US
1311839395699127,2014-03-02,1393743555,Charged,SOL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9041107,JP
1317493190785606,2014-03-02,1393748612,Charged,Rav4,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,,,07332,US
1378164597665331,2014-03-02,1393749377,Charged,Rav4,Crystal 1 units,com.dhearts.monter,inapp,tier_1,USD,0.99,0.00,0.99,,,07332,US
1385969462455894,2014-03-02,1393765000,Charged,SO-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8620976,JP
1385042817932364,2014-03-02,1393781237,Charged,ST25i,Crystal 1 units,com.dhearts.monter,inapp,tier_1,EUR,0.74,0.00,0.74,,,73230,FR
1379966734914954,2014-03-02,1393781515,Charged,ST25i,Crystal 1 units,com.dhearts.monter,inapp,tier_1,EUR,0.74,0.00,0.74,,,73230,FR
