Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1315-3494-7777-51115,2015-09-12,1442032827,Charged,SH-05G,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,邑楽郡邑楽町明野,群馬県,3700602,JP
1321-6256-3999-53189,2015-09-13,1442119116,Charged,SHL24,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,6011463,JP
1316-9414-4639-27405,2015-09-13,1442132054,Charged,404SC,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4480805,JP
1334-4827-4199-73042,2015-09-13,1442133184,Charged,D6653,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6440094,JP
1368-0058-0854-61310,2015-09-13,1442136865,Charged,SC-02F,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,8790122,JP
1319-8899-8643-78206,2015-09-13,1442137263,Charged,SG305SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3340001,JP
1364-9555-5958-08375,2015-09-13,1442157695,Charged,404KC,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,329-1105,JP
1346-0841-4301-72443,2015-09-14,1442192312,Charged,gprimeltecan,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,CAD,0.99,0.00,0.99,Glencoe,ON,N0L 1M0,CA
1303-5420-0066-22945,2015-09-14,1442222884,Charged,KYY21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,7314200,JP
1387-1848-8125-23094,2015-09-14,1442259144,Charged,flo,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,4338101,JP
1384-6915-0335-03963,2015-09-14,1442262461,Charged,SH-06E,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,練馬区早宮3丁目,東京都,179-0085,JP
1300-0644-3562-77877,2015-09-14,1442267916,Charged,IQ4514_Quad,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,RUB,53.69,0.00,53.69,Ногинск,,142403,RU
1357-7294-9367-15005,2015-09-15,1442298616,Charged,SC-04F,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,宇都宮市,栃木県,321-0166,JP
1355-5819-7158-04262,2015-09-15,1442321173,Charged,SO-02G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0340071,JP
1328-4488-9511-04897,2015-09-15,1442333413,Charged,SHL21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,712-8001,JP
1392-0829-2788-38854,2015-09-15,1442333554,Charged,SHL21,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,712-8001,JP
1304-7191-2995-69873,2015-09-15,1442336471,Charged,SGP312,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,3770416,JP
1372-2628-9919-71667,2015-09-15,1442343915,Charged,SO-03E,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,4870035,JP
1329-6133-3819-03968,2015-09-15,1442347582,Charged,jfltevzw,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,Mukilteo,WA,98275,US
1324-8286-9727-60922,2015-09-15,1442348265,Charged,SG402SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6610977,JP
1389-7759-3798-41690,2015-09-15,1442349757,Charged,SBM303SH,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,9861111,JP
1327-3265-8145-53115,2015-09-16,1442363755,Charged,SHL21,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,183-0005,JP
1385-8457-9360-50370,2015-09-16,1442372622,Charged,trltevzw,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,Catlett,VA,20119,US
1371-8245-6624-03350,2015-09-16,1442395140,Charged,SOV31,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3998304,JP
1328-7621-0695-65813,2015-09-16,1442446879,Charged,SO-04E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,8700128,JP
1315-3443-3299-47209,2015-09-16,1442446920,Charged,SO-04E,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,8700128,JP
1359-2818-9150-47578,2015-09-17,1442531197,Charged,SG404SH,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9608254,JP
1346-2719-1408-18118,2015-09-18,1442544358,Charged,degaslte,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,EUR,0.88,0.18,1.06,Wien,,1150,AT
1379-2555-4259-01849,2015-09-18,1442615599,Charged,Z00A,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,6310074,JP
1368-9416-8597-86806,2015-09-19,1442623701,Charged,zenlte,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,HKD,8.14,0.00,8.14,香港仔,香港島,,HK
1333-2599-2689-84372,2015-09-19,1442643677,Charged,loganrelte,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,NZD,1.55,0.00,1.55,Auckland,,1024,NZ
1343-6593-5641-63388,2015-09-19,1442678379,Charged,hwALE-H,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,561-0815,JP
1383-4161-0927-17870,2015-09-19,1442692887,Charged,SH-02G,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,9610854,JP
1388-8946-8572-51974,2015-09-19,1442695133,Charged,SC-04G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,2320063,JP
1314-5490-4660-62277,2015-09-20,1442740992,Charged,htc_b3uhl,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,530-0035,JP
1381-3408-0873-51645,2015-09-20,1442743366,Charged,htc_m8,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,SAR,4.00,0.00,4.00,الرياض,,11345,SA
1324-7064-7414-50581,2015-09-20,1442778820,Charged,SHL25,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9200266,JP
1389-3834-2338-75356,2015-09-20,1442788195,Charged,SH-01F,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,5810833,JP
1344-5309-6136-69014,2015-09-21,1442807115,Charged,D6503,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,EUR,0.88,0.18,1.06,,,75018,FR
1301-4450-8859-83296,2015-09-21,1442842338,Charged,F01F,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9620819,JP
1339-0401-1448-76922,2015-09-21,1442855702,Charged,F01F,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,9620819,JP
1367-8953-5904-69353,2015-09-21,1442864314,Charged,mako,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,6008216,JP
1347-2053-2280-43283,2015-09-21,1442865076,Charged,SO-01G,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,1740064,JP
1325-6127-2884-33913,2015-09-21,1442867476,Charged,SO-03F,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,4870035,JP
1331-1591-9022-33304,2015-09-21,1442868274,Charged,SOT21,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0650031,JP
1331-7537-7117-68111,2015-09-21,1442874890,Charged,trlte,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,ILS,3.90,0.00,3.90,רמת גן,,,IL
1349-2940-1258-99973,2015-09-21,1442879368,Charged,kltevzw,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,06062,US
1370-5127-7933-28944,2015-09-22,1442881316,Charged,SH-03G,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,809-0032,JP
1363-7117-2422-12814,2015-09-22,1442883992,Charged,RCT6303W87DK,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,22033,US
1308-6084-6367-22958,2015-09-22,1442904949,Charged,D6603,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,80280,US
1336-1976-1128-84902,2015-09-22,1442906768,Charged,SHV32,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,899-2524,JP
1371-5910-2486-73092,2015-09-22,1442914305,Charged,klteatt,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,35005,US
1319-6411-0226-39889,2015-09-22,1442919916,Charged,SHL25,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,横浜市保土ヶ谷区川辺町,神奈川県,2400001,JP
1356-0418-3442-64454,2015-09-22,1442944548,Charged,grouper,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,4901111,JP
1316-5414-0901-45417,2015-09-22,1442946421,Charged,SOL26,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,3000331,JP
1337-9342-3503-62641,2015-09-22,1442954378,Charged,D5788,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,8050017,JP
1391-0025-5873-86139,2015-09-22,1442961256,Charged,FJL22_jp_kdi,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,872-0515,JP
1341-1975-2951-06941,2015-09-23,1442973532,Charged,HM2013023,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,CZK,23.77,4.99,28.76,Žlutice,,36452,CZ
1388-0299-1381-83715,2015-09-23,1442976055,Charged,SG305SH,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,9011303,JP
1324-5213-7087-61592,2015-09-23,1442976682,Charged,SG305SH,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9011303,JP
1337-5365-7807-72970,2015-09-23,1442976700,Charged,SG305SH,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,9011303,JP
1329-2008-8359-19888,2015-09-23,1442980773,Charged,SOL26,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,332-0023,JP
1323-0685-7694-08141,2015-09-23,1442983219,Charged,htc_b2wlj,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,6497203,JP
1345-5477-8609-99622,2015-09-23,1443006288,Charged,g3,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,3111414,JP
1362-5655-2254-66885,2015-09-23,1443006408,Charged,ghost,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,13206,US
1347-3362-0551-57502,2015-09-23,1443029498,Charged,SO-02E,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,4250077,JP
1334-3966-4347-83961,2015-09-23,1443034971,Charged,SO-02E,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,4901132,JP
1368-4475-0130-18139,2015-09-23,1443039420,Charged,D6503,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,RUB,66.10,0.00,66.10,Ессентуки,,357600,RU
1308-3319-7423-64992,2015-09-23,1443040182,Charged,SH-02G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,0970005,JP
1398-8731-0080-13841,2015-09-23,1443041016,Charged,D5303,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,EUR,0.88,0.18,1.06,Angers,,49100,FR
1376-2562-0009-24089,2015-09-23,1443042967,Charged,g3,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,95608,US
1372-3550-9512-29885,2015-09-23,1443044567,Charged,402SO,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,333-0866,JP
1333-2093-1657-31153,2015-09-23,1443049478,Charged,SCL23,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,0231101,JP
1379-9633-8450-61695,2015-09-23,1443050796,Charged,P01M_3,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,733-0025,JP
1390-0748-9951-63339,2015-09-24,1443065212,Charged,zenltetmo,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,,,33619,US
1327-7169-8924-66568,2015-09-24,1443107756,Charged,SHL21,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,989-6244,JP
1331-5680-1133-30472,2015-09-24,1443116376,Charged,401SO,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,501-0701,JP
1383-4951-6838-52134,2015-09-24,1443116494,Charged,401SO,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,501-0701,JP
1340-9985-6747-13472,2015-09-24,1443130929,Charged,htc_b3uhl,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,871-0162,JP
1351-1533-7283-46099,2015-09-24,1443130996,Charged,goldenve3g,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,BGN,1.72,0.34,2.06,Гурково,,6199,BG
1383-9789-4736-47148,2015-09-24,1443131062,Charged,serranolte,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,EUR,0.88,0.18,1.06,Nitra,,94911,SK
1302-9824-8386-36436,2015-09-24,1443133569,Charged,p1,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,81137,US
1314-9585-0350-17680,2015-09-24,1443137405,Charged,noblelte,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,paidapp,,IDR,"12,883.00",0.00,"12,883.00",Jakarta Barat,DKI Jakarta,11110,ID
1320-5965-4710-57806,2015-09-25,1443163797,Charged,matissewifiue,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,32309,US
1358-2574-0865-70409,2015-09-25,1443200358,Charged,grouper,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,paidapp,,USD,0.99,0.00,0.99,Eagle Mountain,UT,84005,US
1396-6563-0780-99897,2015-09-25,1443212237,Charged,htt82_wet_jb5,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,paidapp,,JPY,119.00,0.00,119.00,,,4420809,JP
1316-0167-0941-07232,2015-09-25,1443213383,Charged,SC-02G,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,JPY,99.00,0.00,99.00,,,6497112,JP
1382-4554-3963-44155,2015-09-25,1443215801,Charged,a5ltezt,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,paidapp,,TWD,30.00,0.00,30.00,,,816,TW
1327-4539-6755-70414,2015-09-26,1443248985,Charged,KYV31,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,,,9042141,JP
1357-3160-2760-76007,2015-09-26,1443255400,Charged,zeroltevzw,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,USD,0.99,0.00,0.99,,,51020,US
1335-9946-5880-86613,2015-09-26,1443278318,Charged,m7,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,RON,3.90,0.94,4.84,Bucharest,,,RO
1322-7321-9180-15542,2015-09-26,1443279649,Charged,chagalllte,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,RUB,66.10,0.00,66.10,Троицк,,457100,RU
1341-4969-3567-72401,2015-09-26,1443285595,Charged,C5503,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,paidapp,,RUB,66.10,0.00,66.10,Саратов,Саратовская область,410000,RU
1307-0808-1548-21530,2015-09-26,1443290118,Charged,Z00A,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,paidapp,,JPY,119.00,0.00,119.00,西松浦郡有田町上内野丙,佐賀県,8494162,JP
