Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1329708694238975,"Feb 1, 2015",10:51:12 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,0985113,JPY,-30,1.000000,JPY,-30
1329708694238975,"Feb 1, 2015",10:51:12 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,0985113,JPY,99,1.000000,JPY,99
1353640131538899,"Feb 1, 2015",4:54:57 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL22,JP,,6570033,JPY,-30,1.000000,JPY,-30
1353640131538899,"Feb 1, 2015",4:54:57 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL22,JP,,6570033,JPY,99,1.000000,JPY,99
1307717301346309,"Feb 1, 2015",9:59:09 PM PST,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,matissewifi,FR,,75110,EUR,-0.19,133.270000,JPY,-25
1307717301346309,"Feb 1, 2015",9:59:09 PM PST,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,matissewifi,FR,,75110,EUR,0.62,133.270000,JPY,83
1344727921229803,"Feb 2, 2015",4:37:24 AM PST,,Google fee,,Package 3,com.dhearts.ninjalegend,1,diamond40,mystul,US,MS,39042,USD,-1.46,117.540000,JPY,-172
1344727921229803,"Feb 2, 2015",4:37:24 AM PST,,Charge,,Package 3,com.dhearts.ninjalegend,1,diamond40,mystul,US,MS,39042,USD,4.88,117.540000,JPY,574
1359817172195105,"Feb 2, 2015",11:31:19 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,茨城県,312-0012,JPY,-30,1.000000,JPY,-30
1359817172195105,"Feb 2, 2015",11:31:19 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,茨城県,312-0012,JPY,99,1.000000,JPY,99
1340343940702311,"Feb 2, 2015",12:19:47 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F01F,JP,北海道,0730044,JPY,-30,1.000000,JPY,-30
1340343940702311,"Feb 2, 2015",12:19:47 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F01F,JP,北海道,0730044,JPY,99,1.000000,JPY,99
1359616939311833,"Feb 3, 2015",3:58:42 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-01G,JP,,0040863,JPY,-30,1.000000,JPY,-30
1359616939311833,"Feb 3, 2015",3:58:42 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-01G,JP,,0040863,JPY,99,1.000000,JPY,99
1333032827761950,"Feb 3, 2015",12:48:04 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,7210942,JPY,-30,1.000000,JPY,-30
1333032827761950,"Feb 3, 2015",12:48:04 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,7210942,JPY,99,1.000000,JPY,99
1319584820107307,"Feb 4, 2015",9:27:47 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,espressorf,ID,JK,15416,IDR,-3600,0.009309,JPY,-34
1319584820107307,"Feb 4, 2015",9:27:47 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,espressorf,ID,JK,15416,IDR,12000,0.009309,JPY,112
1362001735261051,"Feb 4, 2015",11:06:40 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-04F,JP,,455-0856,JPY,-30,1.000000,JPY,-30
1362001735261051,"Feb 4, 2015",11:06:40 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-04F,JP,,455-0856,JPY,99,1.000000,JPY,99
1360294409078535,"Feb 4, 2015",6:23:33 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,8997512,JPY,-30,1.000000,JPY,-30
1360294409078535,"Feb 4, 2015",6:23:33 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,8997512,JPY,99,1.000000,JPY,99
1379020269185144,"Feb 4, 2015",8:41:55 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,Vodafone_785,IT,VS,09036,EUR,-0.20,132.890000,JPY,-27
1379020269185144,"Feb 4, 2015",8:41:55 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,Vodafone_785,IT,VS,09036,EUR,0.66,132.890000,JPY,88
1301825468822805,"Feb 5, 2015",6:09:02 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,yellowtail,US,NY,12827,USD,-0.30,117.360000,JPY,-35
1301825468822805,"Feb 5, 2015",6:09:02 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,yellowtail,US,NY,12827,USD,0.99,117.360000,JPY,116
1333847079743949,"Feb 5, 2015",6:56:30 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,htc_m8,GR,Greece,17121,EUR,-0.20,134.080000,JPY,-27
1333847079743949,"Feb 5, 2015",6:56:30 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,htc_m8,GR,Greece,17121,EUR,0.66,134.080000,JPY,88
1305788994309868,"Feb 5, 2015",11:10:28 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL26,JP,,6292403,JPY,-30,1.000000,JPY,-30
1305788994309868,"Feb 5, 2015",11:10:28 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL26,JP,,6292403,JPY,99,1.000000,JPY,99
1344436808888074,"Feb 5, 2015",11:33:54 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02G,JP,,3550216,JPY,-30,1.000000,JPY,-30
1344436808888074,"Feb 5, 2015",11:33:54 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02G,JP,,3550216,JPY,99,1.000000,JPY,99
1301880607521227,"Feb 5, 2015",11:52:54 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,444-3626,JPY,-30,1.000000,JPY,-30
1301880607521227,"Feb 5, 2015",11:52:54 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,444-3626,JPY,99,1.000000,JPY,99
1310999981899873,"Feb 5, 2015",3:39:28 PM PST,,Google fee,,Crystal 10 units,com.dhearts.monter,1,tier_10,chagallwifi,BE,,1160,EUR,-1.68,135.010000,JPY,-227
1310999981899873,"Feb 5, 2015",3:39:28 PM PST,,Charge,,Crystal 10 units,com.dhearts.monter,1,tier_10,chagallwifi,BE,,1160,EUR,5.60,135.010000,JPY,756
1342987804641921,"Feb 5, 2015",4:53:09 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,9042245,JPY,-30,1.000000,JPY,-30
1342987804641921,"Feb 5, 2015",4:53:09 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,9042245,JPY,99,1.000000,JPY,99
1365718950676480,"Feb 5, 2015",11:43:25 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,P-02E,JP,,1650025,JPY,-30,1.000000,JPY,-30
1365718950676480,"Feb 5, 2015",11:43:25 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,P-02E,JP,,1650025,JPY,99,1.000000,JPY,99
1392013545160558,"Feb 6, 2015",6:44:08 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,4228063,JPY,-30,1.000000,JPY,-30
1392013545160558,"Feb 6, 2015",6:44:08 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,4228063,JPY,99,1.000000,JPY,99
1300777614968237,"Feb 6, 2015",7:01:11 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,falcon_umtsds,AU,,3037,AUD,-0.30,92.844000,JPY,-28
1300777614968237,"Feb 6, 2015",7:01:11 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,falcon_umtsds,AU,,3037,AUD,0.99,92.844000,JPY,92
1357355475801222,"Feb 6, 2015",9:37:49 AM PST,,Google fee,,HP potion,com.dhearts.monter,1,hp_potion,chagallwifi,BE,,1160,EUR,-0.18,135.000000,JPY,-24
1357355475801222,"Feb 6, 2015",9:37:49 AM PST,,Charge,,HP potion,com.dhearts.monter,1,hp_potion,chagallwifi,BE,,1160,EUR,0.61,135.000000,JPY,82
