Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1323283862210402,"May 1, 2013",11:18:18 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,9300077,JPY,-30,1.000000,JPY,-30
1323283862210402,"May 1, 2013",11:18:18 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,9300077,JPY,99,1.000000,JPY,99
1377907028018098,"May 1, 2013",12:44:16 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t0lteskt,KR,경기,422-818,KRW,1145,0.088396,JPY,101
1377907028018098,"May 1, 2013",12:44:16 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t0lteskt,KR,경기,422-818,KRW,-343,0.088396,JPY,-30
1318067313437139,"May 2, 2013",7:12:19 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,N-05E,JP,,6550021,JPY,99,1.000000,JPY,99
1318067313437139,"May 2, 2013",7:12:19 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,N-05E,JP,,6550021,JPY,-30,1.000000,JPY,-30
1363175311226660,"May 2, 2013",12:45:20 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2cri,US,TX,78045,USD,-0.30,97.970000,JPY,-29
1363175311226660,"May 2, 2013",12:45:20 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2cri,US,TX,78045,USD,0.99,97.970000,JPY,97
1392162519838058,"May 2, 2013",2:00:41 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,5260036,JPY,99,1.000000,JPY,99
1392162519838058,"May 2, 2013",2:00:41 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,5260036,JPY,-30,1.000000,JPY,-30
1321003787186541,"May 3, 2013",12:29:20 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,FJL21,JP,,7880784,JPY,-30,1.000000,JPY,-30
1321003787186541,"May 3, 2013",12:29:20 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,FJL21,JP,,7880784,JPY,99,1.000000,JPY,99
1365861078655426,"May 3, 2013",4:01:32 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,,7680022,JPY,99,1.000000,JPY,99
1365861078655426,"May 3, 2013",4:01:32 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,,7680022,JPY,-30,1.000000,JPY,-30
1320654870062028,"May 3, 2013",6:04:54 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jflte,HK,-,,HKD,-2.44,12.643000,JPY,-31
1320654870062028,"May 3, 2013",6:04:54 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jflte,HK,-,,HKD,8.14,12.643000,JPY,103
1335573292175696,"May 3, 2013",9:50:54 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,SG,,,SGD,1.31,80.188000,JPY,105
1335573292175696,"May 3, 2013",9:50:54 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,SG,,,SGD,-0.39,80.188000,JPY,-31
1356985593128075,"May 3, 2013",10:07:00 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04D,JP,,3430032,JPY,-30,1.000000,JPY,-30
1356985593128075,"May 3, 2013",10:07:00 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04D,JP,,3430032,JPY,99,1.000000,JPY,99
