Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1372-2432-8706-09572,"Sep 1, 2015",2:25:56 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,222-0001,JPY,99.00,1.000000,JPY,99.00
1372-2432-8706-09572,"Sep 1, 2015",2:25:56 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,222-0001,JPY,-30.00,1.000000,JPY,-30.00
1313-7703-7513-73713,"Sep 1, 2015",2:33:48 PM PDT,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SOL24,JP,,222-0001,JPY,119.00,1.000000,JPY,119.00
1313-7703-7513-73713,"Sep 1, 2015",2:33:48 PM PDT,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SOL24,JP,,222-0001,JPY,-36.00,1.000000,JPY,-36.00
1393-2404-1458-16420,"Sep 2, 2015",8:21:58 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,zeroltechn,JP,,104-0061,JPY,99.00,1.000000,JPY,99.00
1393-2404-1458-16420,"Sep 2, 2015",8:21:58 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,zeroltechn,JP,,104-0061,JPY,-30.00,1.000000,JPY,-30.00
1310-6872-8412-38903,"Sep 2, 2015",4:54:33 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHV31,JP,,5140124,JPY,99.00,1.000000,JPY,99.00
1310-6872-8412-38903,"Sep 2, 2015",4:54:33 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHV31,JP,,5140124,JPY,-30.00,1.000000,JPY,-30.00
1398-6104-9288-55520,"Sep 2, 2015",5:55:25 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,klte,NO,,3269,NOK,6.03,14.600000,JPY,88.00
1398-6104-9288-55520,"Sep 2, 2015",5:55:25 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,klte,NO,,3269,NOK,-1.81,14.600000,JPY,-26.00
1312-7591-9099-58980,"Sep 2, 2015",11:59:56 PM PDT,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SO-01G,JP,,866-0074,JPY,119.00,1.000000,JPY,119.00
1312-7591-9099-58980,"Sep 2, 2015",11:59:56 PM PDT,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SO-01G,JP,,866-0074,JPY,-36.00,1.000000,JPY,-36.00
1302-8787-6811-29396,"Sep 3, 2015",2:53:01 AM PDT,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,KYT31,JP,京都府,6110013,JPY,119.00,1.000000,JPY,119.00
1302-8787-6811-29396,"Sep 3, 2015",2:53:01 AM PDT,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,KYT31,JP,京都府,6110013,JPY,-36.00,1.000000,JPY,-36.00
1323-4830-6122-62866,"Sep 3, 2015",10:22:56 AM PDT,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SH-01F,JP,,0340302,JPY,119.00,1.000000,JPY,119.00
1323-4830-6122-62866,"Sep 3, 2015",10:22:56 AM PDT,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SH-01F,JP,,0340302,JPY,-36.00,1.000000,JPY,-36.00
