Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1320976205759946,"Mar 1, 2014",12:54:13 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,7392313,JPY,99,1.000000,JPY,99
1320976205759946,"Mar 1, 2014",12:54:13 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,7392313,JPY,-30,1.000000,JPY,-30
1356611531765867,"Mar 1, 2014",5:54:46 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL23,JP,,3390002,JPY,99,1.000000,JPY,99
1356611531765867,"Mar 1, 2014",5:54:46 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL23,JP,,3390002,JPY,-30,1.000000,JPY,-30
1310724433716193,"Mar 1, 2014",6:34:25 AM PST,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,m0,DE,,03130,EUR,0.74,140.720000,JPY,104
1310724433716193,"Mar 1, 2014",6:34:25 AM PST,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,m0,DE,,03130,EUR,-0.22,140.720000,JPY,-31
1336495996368006,"Mar 1, 2014",8:14:08 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-06E,JP,,0260055,JPY,99,1.000000,JPY,99
1336495996368006,"Mar 1, 2014",8:14:08 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-06E,JP,,0260055,JPY,-30,1.000000,JPY,-30
1329470125628828,"Mar 1, 2014",10:05:20 AM PST,,Charge,,Crystal 10 units,com.dhearts.monter,1,tier_10,m0,GB,,S8 0jf,GBP,5.57,170.600000,JPY,950
1329470125628828,"Mar 1, 2014",10:05:20 AM PST,,Google fee,,Crystal 10 units,com.dhearts.monter,1,tier_10,m0,GB,,S8 0jf,GBP,-1.67,170.600000,JPY,-285
1390205301255138,"Mar 1, 2014",10:30:52 AM PST,,Charge,,Crystal 10 units,com.dhearts.monter,1,tier_10,jflte,SE,,71133,SEK,59.69,15.905000,JPY,949
1390205301255138,"Mar 1, 2014",10:30:52 AM PST,,Google fee,,Crystal 10 units,com.dhearts.monter,1,tier_10,jflte,SE,,71133,SEK,-17.91,15.905000,JPY,-285
1317118648757907,"Mar 1, 2014",11:50:55 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL23,JP,,6100361,JPY,99,1.000000,JPY,99
1317118648757907,"Mar 1, 2014",11:50:55 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL23,JP,,6100361,JPY,-30,1.000000,JPY,-30
1382774799423545,"Mar 1, 2014",3:59:56 PM PST,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,Rav4,US,NJ,07332,USD,0.99,101.800000,JPY,101
1382774799423545,"Mar 1, 2014",3:59:56 PM PST,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,Rav4,US,NJ,07332,USD,-0.30,101.800000,JPY,-31
1386795811035882,"Mar 1, 2014",4:10:35 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t0lteskt,KR,경기,415-843,KRW,1145,0.095456,JPY,109
1386795811035882,"Mar 1, 2014",4:10:35 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t0lteskt,KR,경기,415-843,KRW,-343,0.095456,JPY,-33
1324900793392564,"Mar 1, 2014",4:34:55 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,villec2,JP,TOKYO,113-8654,JPY,99,1.000000,JPY,99
1324900793392564,"Mar 1, 2014",4:34:55 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,villec2,JP,TOKYO,113-8654,JPY,-30,1.000000,JPY,-30
1386343027534142,"Mar 1, 2014",5:38:23 PM PST,,Charge,,Crystal 30 units,com.dhearts.monter,1,tier_25,santos10wifi,US,TX,76008,USD,24.99,101.800000,JPY,2544
1386343027534142,"Mar 1, 2014",5:38:23 PM PST,,Google fee,,Crystal 30 units,com.dhearts.monter,1,tier_25,santos10wifi,US,TX,76008,USD,-7.50,101.800000,JPY,-764
1305022976619025,"Mar 1, 2014",5:42:54 PM PST,,Charge,,HP potion,com.dhearts.monter,1,hp_potion,santos10wifi,US,TX,76008,USD,0.99,101.800000,JPY,101
1305022976619025,"Mar 1, 2014",5:42:54 PM PST,,Google fee,,HP potion,com.dhearts.monter,1,hp_potion,santos10wifi,US,TX,76008,USD,-0.30,101.800000,JPY,-31
1354829216547150,"Mar 1, 2014",5:44:19 PM PST,,Charge,,Crystal 50 units,com.dhearts.monter,1,tier_42,santos10wifi,US,TX,76008,USD,42.99,101.800000,JPY,4376
1354829216547150,"Mar 1, 2014",5:44:19 PM PST,,Google fee,,Crystal 50 units,com.dhearts.monter,1,tier_42,santos10wifi,US,TX,76008,USD,-12.90,101.800000,JPY,-1313
1329062413383179,"Mar 1, 2014",5:51:38 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,1100012,JPY,99,1.000000,JPY,99
1329062413383179,"Mar 1, 2014",5:51:38 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,1100012,JPY,-30,1.000000,JPY,-30
1330101877961354,"Mar 1, 2014",7:34:35 PM PST,,Charge,,Crystal 5 units,com.dhearts.monter,1,tier_5,Rav4,US,NJ,07332,USD,4.99,101.800000,JPY,508
