Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1393910348996624,"Jan 1, 2014",1:00:44 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,vu2u,KR,서울특별시,158-837,KRW,-343,0.099809,JPY,-34
1393910348996624,"Jan 1, 2014",1:00:44 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,vu2u,KR,서울특별시,158-837,KRW,1145,0.099809,JPY,114
1379108215580593,"Jan 1, 2014",2:25:29 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,fx3,US,TN,38116,USD,-0.30,105.370000,JPY,-32
1379108215580593,"Jan 1, 2014",2:25:29 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,fx3,US,TN,38116,USD,0.99,105.370000,JPY,104
1316610524224506,"Jan 1, 2014",5:07:47 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-01E,JP,高知県,7817103,JPY,99,1.000000,JPY,99
1316610524224506,"Jan 1, 2014",5:07:47 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-01E,JP,高知県,7817103,JPY,-30,1.000000,JPY,-30
1342918096958569,"Jan 1, 2014",6:47:08 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,愛知県,4530016,JPY,99,1.000000,JPY,99
1342918096958569,"Jan 1, 2014",6:47:08 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,愛知県,4530016,JPY,-30,1.000000,JPY,-30
1391943472181997,"Jan 1, 2014",11:49:52 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHI05,JP,群馬県,377-1524,JPY,99,1.000000,JPY,99
1391943472181997,"Jan 1, 2014",11:49:52 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHI05,JP,群馬県,377-1524,JPY,-30,1.000000,JPY,-30
1346329971265865,"Jan 1, 2014",12:49:24 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,202K,JP,,761-0313,JPY,-30,1.000000,JPY,-30
1346329971265865,"Jan 1, 2014",12:49:24 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,202K,JP,,761-0313,JPY,99,1.000000,JPY,99
1386134826335411,"Jan 1, 2014",1:38:16 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,7708011,JPY,-30,1.000000,JPY,-30
1386134826335411,"Jan 1, 2014",1:38:16 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,7708011,JPY,99,1.000000,JPY,99
1328086854184706,"Jan 2, 2014",7:53:06 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,104,TWD,-9.00,3.511300,JPY,-32
1328086854184706,"Jan 2, 2014",7:53:06 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,104,TWD,30.00,3.511300,JPY,105
1393825406966180,"Jan 2, 2014",9:48:52 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,P-07D,JP,,8670023,JPY,99,1.000000,JPY,99
1393825406966180,"Jan 2, 2014",9:48:52 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,P-07D,JP,,8670023,JPY,-30,1.000000,JPY,-30
