Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1398446871711090,"Jul 1, 2014",11:07:28 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,hlteatt,US,PA,19446,USD,-0.30,101.600000,JPY,-30
1398446871711090,"Jul 1, 2014",11:07:28 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,hlteatt,US,PA,19446,USD,0.99,101.600000,JPY,101
1308941533329578,"Jul 2, 2014",10:21:28 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,m7wls,US,NM,88345,USD,-0.30,101.760000,JPY,-31
1308941533329578,"Jul 2, 2014",10:21:28 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,m7wls,US,NM,88345,USD,0.99,101.760000,JPY,101
1356422085232398,"Jul 2, 2014",1:37:28 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM202F,JP,,9260366,JPY,-30,1.000000,JPY,-30
1356422085232398,"Jul 2, 2014",1:37:28 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM202F,JP,,9260366,JPY,99,1.000000,JPY,99
1335195178305966,"Jul 2, 2014",9:42:14 PM PDT,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,d2vmu,US,IL,60625,USD,-0.30,101.900000,JPY,-31
1335195178305966,"Jul 2, 2014",9:42:14 PM PDT,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,d2vmu,US,IL,60625,USD,0.99,101.900000,JPY,101
1317592460907712,"Jul 2, 2014",9:48:28 PM PDT,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,d2vmu,US,IL,60625,USD,-0.30,101.900000,JPY,-31
1317592460907712,"Jul 2, 2014",9:48:28 PM PDT,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,d2vmu,US,IL,60625,USD,0.99,101.900000,JPY,101
