Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1376082258918181,"Nov 1, 2014",3:35:21 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,7612103,JPY,-30,1.000000,JPY,-30
1376082258918181,"Nov 1, 2014",3:35:21 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,7612103,JPY,99,1.000000,JPY,99
1321504787761441,"Nov 1, 2014",12:27:19 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F01F,JP,福岡県,812-0063,JPY,-30,1.000000,JPY,-30
1321504787761441,"Nov 1, 2014",12:27:19 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F01F,JP,福岡県,812-0063,JPY,99,1.000000,JPY,99
1386774257976987,"Nov 1, 2014",4:09:52 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,TW,,241,TWD,-9.00,3.688200,JPY,-33
1386774257976987,"Nov 1, 2014",4:09:52 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,TW,,241,TWD,30.00,3.688200,JPY,111
1336435119811697,"Nov 2, 2014",1:58:45 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ja3g,TW,,241,TWD,-9.00,3.688200,JPY,-33
1336435119811697,"Nov 2, 2014",1:58:45 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ja3g,TW,,241,TWD,30.00,3.688200,JPY,111
1332706919818563,"Nov 2, 2014",10:32:48 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,923,TWD,-9.00,3.688200,JPY,-33
1332706919818563,"Nov 2, 2014",10:32:48 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,923,TWD,30.00,3.688200,JPY,111
1335486977204981,"Nov 3, 2014",11:53:34 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-01G,JP,,3430023,JPY,-30,1.000000,JPY,-30
1335486977204981,"Nov 3, 2014",11:53:34 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-01G,JP,,3430023,JPY,99,1.000000,JPY,99
1306510789887290,"Nov 4, 2014",2:19:15 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL23,JP,,340―0156,JPY,-30,1.000000,JPY,-30
1306510789887290,"Nov 4, 2014",2:19:15 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL23,JP,,340―0156,JPY,99,1.000000,JPY,99
1312902020838029,"Nov 4, 2014",2:35:28 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ha3g,TW,,116,TWD,-9.00,3.727300,JPY,-34
1312902020838029,"Nov 4, 2014",2:35:28 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ha3g,TW,,116,TWD,30.00,3.727300,JPY,112
1382707989511011,"Nov 5, 2014",1:54:38 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,3990007,JPY,-30,1.000000,JPY,-30
1382707989511011,"Nov 5, 2014",1:54:38 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,3990007,JPY,99,1.000000,JPY,99
1336059661979523,"Nov 6, 2014",3:09:33 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxj,JP,,861-4212,JPY,-30,1.000000,JPY,-30
1336059661979523,"Nov 6, 2014",3:09:33 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxj,JP,,861-4212,JPY,99,1.000000,JPY,99
1322600108874688,"Nov 6, 2014",11:40:55 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,23741,TWD,-9.00,3.760000,JPY,-34
1322600108874688,"Nov 6, 2014",11:40:55 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,23741,TWD,30.00,3.760000,JPY,113
1377179487652950,"Nov 6, 2014",4:42:29 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,DE,,65189,EUR,-0.24,142.630000,JPY,-34
1377179487652950,"Nov 6, 2014",4:42:29 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,DE,,65189,EUR,0.81,142.630000,JPY,116
1347573679725384,"Nov 6, 2014",9:47:23 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,msm8226,TW,,235,TWD,-9.00,3.767700,JPY,-34
1347573679725384,"Nov 6, 2014",9:47:23 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,msm8226,TW,,235,TWD,30.00,3.767700,JPY,113
1336072642938801,"Nov 7, 2014",9:57:52 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m0,TW,,600,TWD,-9.00,3.748900,JPY,-34
1336072642938801,"Nov 7, 2014",9:57:52 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m0,TW,,600,TWD,30.00,3.748900,JPY,112
1313463635846512,"Nov 8, 2014",9:54:21 AM PST,,Google fee,,Crystal 50 units,com.dhearts.monter,1,tier_42,d2att,US,MS,38843,USD,-11.01,114.620000,JPY,-1262
1313463635846512,"Nov 8, 2014",9:54:21 AM PST,,Charge,,Crystal 50 units,com.dhearts.monter,1,tier_42,d2att,US,MS,38843,USD,36.69,114.620000,JPY,4205
1345752592827254,"Nov 8, 2014",11:18:06 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxj,JP,,4180021,JPY,-30,1.000000,JPY,-30
1345752592827254,"Nov 8, 2014",11:18:06 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxj,JP,,4180021,JPY,99,1.000000,JPY,99
1320209343458832,"Nov 8, 2014",2:25:28 PM PST,,Google fee,,Crystal 10 units,com.dhearts.monter,1,tier_10,d2vmu,US,MS,39218,USD,-2.36,114.620000,JPY,-271
1320209343458832,"Nov 8, 2014",2:25:28 PM PST,,Charge,,Crystal 10 units,com.dhearts.monter,1,tier_10,d2vmu,US,MS,39218,USD,7.87,114.620000,JPY,902
1356387198308192,"Nov 8, 2014",2:25:31 PM PST,,Google fee,,Crystal 5 units,com.dhearts.monter,1,tier_5,d2vmu,US,MS,39218,USD,-1.50,114.620000,JPY,-172
1356387198308192,"Nov 8, 2014",2:25:31 PM PST,,Charge,,Crystal 5 units,com.dhearts.monter,1,tier_5,d2vmu,US,MS,39218,USD,4.99,114.620000,JPY,572
1311478702744316,"Nov 8, 2014",2:34:38 PM PST,,Google fee,,Crystal 30 units,com.dhearts.monter,1,tier_25,d2vmu,US,MS,39218,USD,-6.56,114.620000,JPY,-752
1311478702744316,"Nov 8, 2014",2:34:38 PM PST,,Charge,,Crystal 30 units,com.dhearts.monter,1,tier_25,d2vmu,US,MS,39218,USD,21.86,114.620000,JPY,2506
1348842998997831,"Nov 8, 2014",2:37:47 PM PST,,Google fee,,Crystal 10 units,com.dhearts.monter,1,tier_10,d2vmu,US,MS,39218,USD,-2.36,114.620000,JPY,-271
1348842998997831,"Nov 8, 2014",2:37:47 PM PST,,Charge,,Crystal 10 units,com.dhearts.monter,1,tier_10,d2vmu,US,MS,39218,USD,7.87,114.620000,JPY,902
1344767512387914,"Nov 8, 2014",4:20:46 PM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,A0001,US,MI,48309,USD,-0.30,114.620000,JPY,-34
1344767512387914,"Nov 8, 2014",4:20:46 PM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,A0001,US,MI,48309,USD,0.99,114.620000,JPY,113
1339556367454862,"Nov 9, 2014",1:54:48 AM PST,,Google fee,,Crystal 50 units,com.dhearts.monter,1,tier_42,d2att,US,MS,38843,USD,-11.01,114.620000,JPY,-1262
1339556367454862,"Nov 9, 2014",1:54:48 AM PST,,Charge,,Crystal 50 units,com.dhearts.monter,1,tier_42,d2att,US,MS,38843,USD,36.69,114.620000,JPY,4205
1338841295170227,"Nov 10, 2014",1:11:48 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6563,TW,,116,TWD,-9.00,3.756200,JPY,-34
1338841295170227,"Nov 10, 2014",1:11:48 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6563,TW,,116,TWD,30.00,3.756200,JPY,113
1326208033301533,"Nov 10, 2014",1:49:16 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ha3g,TW,,407,TWD,-9.00,3.756200,JPY,-34
1326208033301533,"Nov 10, 2014",1:49:16 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ha3g,TW,,407,TWD,30.00,3.756200,JPY,113
1392728976449548,"Nov 10, 2014",2:29:52 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ASUS_T00G,TW,,404,TWD,-9.00,3.754200,JPY,-34
1392728976449548,"Nov 10, 2014",2:29:52 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ASUS_T00G,TW,,404,TWD,30.00,3.754200,JPY,113
1390600793990628,"Nov 10, 2014",9:39:30 PM PST,,Google fee,,Crystal 50 units,com.dhearts.monter,1,tier_42,d2att,US,MS,38843,USD,-11.01,114.990000,JPY,-1266
1390600793990628,"Nov 10, 2014",9:39:30 PM PST,,Charge,,Crystal 50 units,com.dhearts.monter,1,tier_42,d2att,US,MS,38843,USD,36.69,114.990000,JPY,4219
1308498577184554,"Nov 10, 2014",11:36:16 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,399-0213,JPY,-30,1.000000,JPY,-30
1308498577184554,"Nov 10, 2014",11:36:16 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,399-0213,JPY,99,1.000000,JPY,99
1372129947362196,"Nov 11, 2014",8:05:52 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,334,TWD,-9.00,3.784400,JPY,-34
1372129947362196,"Nov 11, 2014",8:05:52 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,334,TWD,30.00,3.784400,JPY,114
1363338501542142,"Nov 12, 2014",1:59:12 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_a5ul,TW,台南市,708,TWD,-9.00,3.769000,JPY,-34
1363338501542142,"Nov 12, 2014",1:59:12 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_a5ul,TW,台南市,708,TWD,30.00,3.769000,JPY,113
1389888732401738,"Nov 12, 2014",5:04:27 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,icx1216,JP,,9610021,JPY,-30,1.000000,JPY,-30
1389888732401738,"Nov 12, 2014",5:04:27 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,icx1216,JP,,9610021,JPY,99,1.000000,JPY,99
1366188655960317,"Nov 12, 2014",9:50:56 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6653,TW,,324,TWD,-9.00,3.767600,JPY,-34
1366188655960317,"Nov 12, 2014",9:50:56 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6653,TW,,324,TWD,30.00,3.767600,JPY,113
1385672561307516,"Nov 12, 2014",3:42:24 PM PST,,Google fee,,Crystal 5 units,com.dhearts.monter,1,tier_5,d2att,US,MS,38843,USD,-1.50,115.600000,JPY,-173
