Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1305149588924253,"Jun 2, 2013",12:02:23 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY04,JP,,5260845,JPY,-30,1.000000,JPY,-30
1305149588924253,"Jun 2, 2013",12:02:23 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY04,JP,,5260845,JPY,99,1.000000,JPY,99
1302005047075428,"Jun 3, 2013",11:53:25 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,1830026,JPY,-30,1.000000,JPY,-30
1302005047075428,"Jun 3, 2013",11:53:25 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,1830026,JPY,99,1.000000,JPY,99
1321251002187881,"Jun 4, 2013",3:49:54 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,warp2,US,NJ,07017,USD,0.99,100.310000,JPY,99
1321251002187881,"Jun 4, 2013",3:49:54 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,warp2,US,NJ,07017,USD,-0.30,100.310000,JPY,-30
1337704275778455,"Jun 6, 2013",2:43:47 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,P-06D,JP,,1250054,JPY,-30,1.000000,JPY,-30
1337704275778455,"Jun 6, 2013",2:43:47 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,P-06D,JP,,1250054,JPY,99,1.000000,JPY,99
1313743358650558,"Jun 8, 2013",3:09:50 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7wlj,JP,,7650040,JPY,99,1.000000,JPY,99
1313743358650558,"Jun 8, 2013",3:09:50 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7wlj,JP,,7650040,JPY,-30,1.000000,JPY,-30
1315363256476008,"Jun 10, 2013",12:38:28 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,blaze,JP,,524-0101,JPY,99,1.000000,JPY,99
1315363256476008,"Jun 10, 2013",12:38:28 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,blaze,JP,,524-0101,JPY,-30,1.000000,JPY,-30
