Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1388273085229346,"Dec 1, 2013",12:50:37 AM PST,,Google fee,,Crystal 5 units,com.dhearts.monter,1,tier_5,t0ltevzw,US,CT,06029,USD,-1.50,102.430000,JPY,-154
1388273085229346,"Dec 1, 2013",12:50:37 AM PST,,Charge,,Crystal 5 units,com.dhearts.monter,1,tier_5,t0ltevzw,US,CT,06029,USD,4.99,102.430000,JPY,511
1371352137758065,"Dec 1, 2013",1:13:01 AM PST,,Charge,,Stamina potion,com.dhearts.monter,1,sp_potion,t0ltevzw,US,CT,06029,USD,0.99,102.430000,JPY,101
1371352137758065,"Dec 1, 2013",1:13:01 AM PST,,Google fee,,Stamina potion,com.dhearts.monter,1,sp_potion,t0ltevzw,US,CT,06029,USD,-0.30,102.430000,JPY,-31
1379605571255260,"Dec 1, 2013",1:18:43 AM PST,,Google fee,,HP potion,com.dhearts.monter,1,hp_potion,t0ltevzw,US,CT,06029,USD,-0.30,102.430000,JPY,-31
1379605571255260,"Dec 1, 2013",1:18:43 AM PST,,Charge,,HP potion,com.dhearts.monter,1,hp_potion,t0ltevzw,US,CT,06029,USD,0.99,102.430000,JPY,101
1308194404297621,"Dec 1, 2013",1:27:18 AM PST,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,t0ltevzw,US,CT,06029,USD,0.99,102.430000,JPY,101
1308194404297621,"Dec 1, 2013",1:27:18 AM PST,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,t0ltevzw,US,CT,06029,USD,-0.30,102.430000,JPY,-31
1302114553776458,"Dec 1, 2013",7:06:29 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-03E,JP,,3290431,JPY,-30,1.000000,JPY,-30
1302114553776458,"Dec 1, 2013",7:06:29 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-03E,JP,,3290431,JPY,99,1.000000,JPY,99
1382884121622981,"Dec 1, 2013",11:48:17 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,310,TWD,-9.00,3.461300,JPY,-31
1382884121622981,"Dec 1, 2013",11:48:17 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,310,TWD,30.00,3.461300,JPY,104
1347139526454876,"Dec 1, 2013",11:53:41 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2att,US,MA,02124,USD,-0.30,102.430000,JPY,-31
1347139526454876,"Dec 1, 2013",11:53:41 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2att,US,MA,02124,USD,0.99,102.430000,JPY,101
1321225233578979,"Dec 1, 2013",11:16:16 PM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,t0ltevzw,US,OH,43605,USD,0.99,102.390000,JPY,101
1321225233578979,"Dec 1, 2013",11:16:16 PM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,t0ltevzw,US,OH,43605,USD,-0.30,102.390000,JPY,-31
1303126501657287,"Dec 2, 2013",7:55:26 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxj,JP,,521-1134,JPY,99,1.000000,JPY,99
1303126501657287,"Dec 2, 2013",7:55:26 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxj,JP,,521-1134,JPY,-30,1.000000,JPY,-30
1380271296428034,"Dec 2, 2013",9:43:40 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,4380026,JPY,-30,1.000000,JPY,-30
1380271296428034,"Dec 2, 2013",9:43:40 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,4380026,JPY,99,1.000000,JPY,99
1365789757557085,"Dec 3, 2013",9:38:42 PM PST,,Google fee,,Crystal 10 units,com.dhearts.monter,1,tier_10,t0ltevzw,US,CT,06029,USD,-2.69,102.600000,JPY,-276
1365789757557085,"Dec 3, 2013",9:38:42 PM PST,,Charge,,Crystal 10 units,com.dhearts.monter,1,tier_10,t0ltevzw,US,CT,06029,USD,8.96,102.600000,JPY,919
1390215681171178,"Dec 3, 2013",10:00:14 PM PST,,Google fee,,Stamina potion,com.dhearts.monter,1,sp_potion,t0ltevzw,US,CT,06029,USD,-0.30,102.540000,JPY,-31
1390215681171178,"Dec 3, 2013",10:00:14 PM PST,,Charge,,Stamina potion,com.dhearts.monter,1,sp_potion,t0ltevzw,US,CT,06029,USD,0.99,102.540000,JPY,102
1350641893035434,"Dec 4, 2013",1:09:05 AM PST,,Charge,,HP potion,com.dhearts.monter,1,hp_potion,t0ltevzw,US,CT,06029,USD,0.99,102.770000,JPY,102
1350641893035434,"Dec 4, 2013",1:09:05 AM PST,,Google fee,,HP potion,com.dhearts.monter,1,hp_potion,t0ltevzw,US,CT,06029,USD,-0.30,102.770000,JPY,-31
1307055466141385,"Dec 4, 2013",1:16:32 AM PST,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,t0ltevzw,US,CT,06029,USD,-0.30,102.770000,JPY,-31
1307055466141385,"Dec 4, 2013",1:16:32 AM PST,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,t0ltevzw,US,CT,06029,USD,0.99,102.770000,JPY,102
1311039663409937,"Dec 4, 2013",12:27:31 PM PST,,Charge,,Chain-breaker,com.dhearts.monter,1,chain_breaker,CP5860E,US,FL,32960,USD,0.99,102.490000,JPY,101
1311039663409937,"Dec 4, 2013",12:27:31 PM PST,,Google fee,,Chain-breaker,com.dhearts.monter,1,chain_breaker,CP5860E,US,FL,32960,USD,-0.30,102.490000,JPY,-31
1357817869658325,"Dec 4, 2013",12:29:53 PM PST,,Charge,,Crystal 5 units,com.dhearts.monter,1,tier_5,CP5860E,US,FL,32960,USD,4.99,102.490000,JPY,511
1357817869658325,"Dec 4, 2013",12:29:53 PM PST,,Google fee,,Crystal 5 units,com.dhearts.monter,1,tier_5,CP5860E,US,FL,32960,USD,-1.50,102.490000,JPY,-154
1322472743898760,"Dec 4, 2013",12:51:27 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,g2,KR,충청북도,360-830,USD,1.08,102.490000,JPY,111
1322472743898760,"Dec 4, 2013",12:51:27 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,g2,KR,충청북도,360-830,USD,-0.32,102.490000,JPY,-33
1323942245828545,"Dec 4, 2013",2:50:51 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,DM014SH,JP,,183-0011,JPY,-30,1.000000,JPY,-30
1323942245828545,"Dec 4, 2013",2:50:51 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,DM014SH,JP,,183-0011,JPY,99,1.000000,JPY,99
1376738963563813,"Dec 5, 2013",6:36:19 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,0060006,JPY,99,1.000000,JPY,99
1376738963563813,"Dec 5, 2013",6:36:19 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,,0060006,JPY,-30,1.000000,JPY,-30
1346105849492139,"Dec 5, 2013",8:16:27 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,0100815,JPY,-30,1.000000,JPY,-30
1346105849492139,"Dec 5, 2013",8:16:27 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,0100815,JPY,99,1.000000,JPY,99
1373291465333773,"Dec 5, 2013",2:20:34 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,784-0033,JPY,-30,1.000000,JPY,-30
1373291465333773,"Dec 5, 2013",2:20:34 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,784-0033,JPY,99,1.000000,JPY,99
1302650420379321,"Dec 6, 2013",1:39:47 AM PST,,Charge,,Crystal 10 units,com.dhearts.monter,1,tier_10,t0ltevzw,US,CT,06029,USD,8.96,102.180000,JPY,916
1302650420379321,"Dec 6, 2013",1:39:47 AM PST,,Google fee,,Crystal 10 units,com.dhearts.monter,1,tier_10,t0ltevzw,US,CT,06029,USD,-2.69,102.180000,JPY,-275
1386144290229259,"Dec 6, 2013",3:01:54 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,9560863,JPY,99,1.000000,JPY,99
1386144290229259,"Dec 6, 2013",3:01:54 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,9560863,JPY,-30,1.000000,JPY,-30
1334309690290421,"Dec 6, 2013",3:24:40 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,T02D,JP,,270-0222,JPY,-30,1.000000,JPY,-30
1334309690290421,"Dec 6, 2013",3:24:40 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,T02D,JP,,270-0222,JPY,99,1.000000,JPY,99
1394072996996775,"Dec 6, 2013",6:51:10 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM101F,JP,,8920862,JPY,99,1.000000,JPY,99
1394072996996775,"Dec 6, 2013",6:51:10 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM101F,JP,,8920862,JPY,-30,1.000000,JPY,-30
1368570418911412,"Dec 7, 2013",10:21:24 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,8070825,JPY,99,1.000000,JPY,99
1368570418911412,"Dec 7, 2013",10:21:24 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,8070825,JPY,-30,1.000000,JPY,-30
1367625147767443,"Dec 7, 2013",11:36:23 PM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jflteatt,US,WY,82001,USD,-0.30,102.910000,JPY,-31
1367625147767443,"Dec 7, 2013",11:36:23 PM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jflteatt,US,WY,82001,USD,0.99,102.910000,JPY,102
1364913445867066,"Dec 8, 2013",12:53:20 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL22,JP,,157-0071,JPY,-30,1.000000,JPY,-30
1364913445867066,"Dec 8, 2013",12:53:20 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL22,JP,,157-0071,JPY,99,1.000000,JPY,99
1322594923704532,"Dec 8, 2013",9:06:55 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,9871222,JPY,-30,1.000000,JPY,-30
1322594923704532,"Dec 8, 2013",9:06:55 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,9871222,JPY,99,1.000000,JPY,99
1351789235851662,"Dec 8, 2013",9:16:28 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,gplus89_6830,TW,,709,TWD,30.00,3.476700,JPY,104
1351789235851662,"Dec 8, 2013",9:16:28 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,gplus89_6830,TW,,709,TWD,-9.00,3.476700,JPY,-31
1320768612431603,"Dec 8, 2013",9:50:30 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,espressorf,TW,,100,TWD,30.00,3.476700,JPY,104
1320768612431603,"Dec 8, 2013",9:50:30 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,espressorf,TW,,100,TWD,-9.00,3.476700,JPY,-31
1369724754896031,"Dec 8, 2013",9:38:47 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,520-2521,JPY,99,1.000000,JPY,99
1369724754896031,"Dec 8, 2013",9:38:47 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,520-2521,JPY,-30,1.000000,JPY,-30
1330984095759138,"Dec 8, 2013",11:47:20 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,596-0026,JPY,-30,1.000000,JPY,-30
1330984095759138,"Dec 8, 2013",11:47:20 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,,596-0026,JPY,99,1.000000,JPY,99
