Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1385864409708193,"Nov 1, 2013",1:35:15 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t6ul,TW,,807,TWD,-9.00,3.355800,JPY,-30
1385864409708193,"Nov 1, 2013",1:35:15 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t6ul,TW,,807,TWD,30.00,3.355800,JPY,101
1386715025662501,"Nov 2, 2013",5:41:01 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,GT-S5300,AU,,4305,AUD,-0.30,93.190000,JPY,-28
1386715025662501,"Nov 2, 2013",5:41:01 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,GT-S5300,AU,,4305,AUD,0.99,93.190000,JPY,92
1372052154865824,"Nov 2, 2013",7:07:10 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,A68,TW,,807,TWD,30.00,3.355800,JPY,101
1372052154865824,"Nov 2, 2013",7:07:10 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,A68,TW,,807,TWD,-9.00,3.355800,JPY,-30
1307005146986397,"Nov 3, 2013",1:02:26 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-02F,JP,,142-0063,JPY,-30,1.000000,JPY,-30
1307005146986397,"Nov 3, 2013",1:02:26 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-02F,JP,,142-0063,JPY,99,1.000000,JPY,99
1377590497127852,"Nov 3, 2013",6:55:13 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,茨城県,3111235,JPY,99,1.000000,JPY,99
1377590497127852,"Nov 3, 2013",6:55:13 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,茨城県,3111235,JPY,-30,1.000000,JPY,-30
1317638987493809,"Nov 4, 2013",12:33:07 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F04E,JP,,9895605,JPY,99,1.000000,JPY,99
1317638987493809,"Nov 4, 2013",12:33:07 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F04E,JP,,9895605,JPY,-30,1.000000,JPY,-30
1355100982602008,"Nov 5, 2013",5:58:36 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jfltevzw,US,CA,92620,USD,-0.30,98.320000,JPY,-29
1355100982602008,"Nov 5, 2013",5:58:36 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jfltevzw,US,CA,92620,USD,0.99,98.320000,JPY,97
1309928983169080,"Nov 5, 2013",9:52:26 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,4010511,JPY,99,1.000000,JPY,99
1309928983169080,"Nov 5, 2013",9:52:26 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,4010511,JPY,-30,1.000000,JPY,-30
1345807070486561,"Nov 5, 2013",11:43:31 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM203SH,JP,,0680027,JPY,-30,1.000000,JPY,-30
1345807070486561,"Nov 5, 2013",11:43:31 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM203SH,JP,,0680027,JPY,99,1.000000,JPY,99
1351707110570004,"Nov 6, 2013",11:23:53 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM106SH,JP,,5090124,JPY,-30,1.000000,JPY,-30
1351707110570004,"Nov 6, 2013",11:23:53 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM106SH,JP,,5090124,JPY,99,1.000000,JPY,99
1332509512807622,"Nov 7, 2013",8:15:39 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,d2dcm,JP,,350-1124,JPY,99,1.000000,JPY,99
1332509512807622,"Nov 7, 2013",8:15:39 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,d2dcm,JP,,350-1124,JPY,-30,1.000000,JPY,-30
1326032655127264,"Nov 7, 2013",7:39:48 PM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2can,CA,QC,H1T 1G9,CAD,0.99,93.990000,JPY,93
1326032655127264,"Nov 7, 2013",7:39:48 PM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2can,CA,QC,H1T 1G9,CAD,-0.30,93.990000,JPY,-28
1377375563770390,"Nov 7, 2013",8:21:07 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM201F,JP,,3500822,JPY,99,1.000000,JPY,99
1377375563770390,"Nov 7, 2013",8:21:07 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM201F,JP,,3500822,JPY,-30,1.000000,JPY,-30
1371359715427716,"Nov 8, 2013",8:11:11 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6902,TW,,116,TWD,-9.00,3.351400,JPY,-30
1371359715427716,"Nov 8, 2013",8:11:11 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6902,TW,,116,TWD,30.00,3.351400,JPY,101
1340012229168231,"Nov 8, 2013",9:58:37 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6602,TW,,206,TWD,-9.00,3.357500,JPY,-30
1340012229168231,"Nov 8, 2013",9:58:37 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6602,TW,,206,TWD,30.00,3.357500,JPY,101
1341227199375896,"Nov 10, 2013",3:39:54 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH10D,JP,,5450051,JPY,99,1.000000,JPY,99
1341227199375896,"Nov 10, 2013",3:39:54 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH10D,JP,,5450051,JPY,-30,1.000000,JPY,-30
1324998470611192,"Nov 11, 2013",2:18:49 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,M727MC,US,TX,76308,USD,0.99,98.970000,JPY,98
1324998470611192,"Nov 11, 2013",2:18:49 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,M727MC,US,TX,76308,USD,-0.30,98.970000,JPY,-30
1325245614201948,"Nov 11, 2013",7:44:49 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C2305,TW,,224,TWD,-9.00,3.359100,JPY,-30
1325245614201948,"Nov 11, 2013",7:44:49 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C2305,TW,,224,TWD,30.00,3.359100,JPY,101
1339460333810637,"Nov 11, 2013",9:43:52 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH10D,JP,,723-0063,JPY,99,1.000000,JPY,99
1339460333810637,"Nov 11, 2013",9:43:52 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH10D,JP,,723-0063,JPY,-30,1.000000,JPY,-30
1357812317819265,"Nov 11, 2013",11:37:35 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM006SH,JP,山口県,755-0241,JPY,-30,1.000000,JPY,-30
1357812317819265,"Nov 11, 2013",11:37:35 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM006SH,JP,山口県,755-0241,JPY,99,1.000000,JPY,99
1375410743966220,"Nov 12, 2013",4:55:15 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jflte,NZ,,4410,NZD,1.28,82.014000,JPY,105
1375410743966220,"Nov 12, 2013",4:55:15 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jflte,NZ,,4410,NZD,-0.38,82.014000,JPY,-31
1302493906215829,"Nov 13, 2013",6:55:06 PM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,C5155,US,NJ,08527,USD,0.99,99.290000,JPY,98
1302493906215829,"Nov 13, 2013",6:55:06 PM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,C5155,US,NJ,08527,USD,-0.30,99.290000,JPY,-30
1348321435432433,"Nov 14, 2013",9:58:15 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,d2dcm,JP,,5570062,JPY,-30,1.000000,JPY,-30
1348321435432433,"Nov 14, 2013",9:58:15 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,d2dcm,JP,,5570062,JPY,99,1.000000,JPY,99
1351274925548853,"Nov 14, 2013",12:25:10 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM203SH,JP,,184-0001,JPY,-30,1.000000,JPY,-30
1351274925548853,"Nov 14, 2013",12:25:10 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM203SH,JP,,184-0001,JPY,99,1.000000,JPY,99
1335187867971675,"Nov 14, 2013",12:34:15 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,,4870034,JPY,-30,1.000000,JPY,-30
1335187867971675,"Nov 14, 2013",12:34:15 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,,4870034,JPY,99,1.000000,JPY,99
1359707762686356,"Nov 14, 2013",6:53:01 PM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2spr,US,IA,52806,USD,0.99,100.250000,JPY,99
1359707762686356,"Nov 14, 2013",6:53:01 PM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2spr,US,IA,52806,USD,-0.30,100.250000,JPY,-30
1325487195047115,"Nov 14, 2013",11:47:16 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t6ul,TW,台北縣,235,TWD,30.00,3.389000,JPY,102
1325487195047115,"Nov 14, 2013",11:47:16 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t6ul,TW,台北縣,235,TWD,-9.00,3.389000,JPY,-31
1316000511609985,"Nov 15, 2013",12:08:09 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY04,JP,,675-1316,JPY,-30,1.000000,JPY,-30
1316000511609985,"Nov 15, 2013",12:08:09 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY04,JP,,675-1316,JPY,99,1.000000,JPY,99
1313198809443283,"Nov 15, 2013",7:29:24 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,N8000,US,AZ,85040,USD,-0.30,100.210000,JPY,-30
1313198809443283,"Nov 15, 2013",7:29:24 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,N8000,US,AZ,85040,USD,0.99,100.210000,JPY,99
1344850596208448,"Nov 15, 2013",11:30:43 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL23,JP,,2390822,JPY,99,1.000000,JPY,99
1344850596208448,"Nov 15, 2013",11:30:43 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL23,JP,,2390822,JPY,-30,1.000000,JPY,-30
1319252525896101,"Nov 15, 2013",1:25:44 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,406,TWD,-9.00,3.391500,JPY,-31
