Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1339484040347177,"Dec 1, 2014",1:11:38 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6602,TW,,412,TWD,-9.00,3.824400,JPY,-34
1339484040347177,"Dec 1, 2014",1:11:38 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6602,TW,,412,TWD,30.00,3.824400,JPY,115
1320296437878763,"Dec 1, 2014",12:38:40 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,125-0012,JPY,-30,1.000000,JPY,-30
1320296437878763,"Dec 1, 2014",12:38:40 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,125-0012,JPY,99,1.000000,JPY,99
1310742526861598,"Dec 1, 2014",1:05:31 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SCL24,JP,大阪府,5780924,JPY,-30,1.000000,JPY,-30
1310742526861598,"Dec 1, 2014",1:05:31 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SCL24,JP,大阪府,5780924,JPY,99,1.000000,JPY,99
1374687643119940,"Dec 1, 2014",1:21:27 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-01F,JP,,3210042,JPY,-30,1.000000,JPY,-30
1374687643119940,"Dec 1, 2014",1:21:27 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-01F,JP,,3210042,JPY,99,1.000000,JPY,99
1398586308592134,"Dec 2, 2014",5:22:10 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,trhplte,TW,,710,TWD,-9.00,3.830600,JPY,-34
1398586308592134,"Dec 2, 2014",5:22:10 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,trhplte,TW,,710,TWD,30.00,3.830600,JPY,115
1353877933711488,"Dec 2, 2014",7:15:10 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,3470064,JPY,-30,1.000000,JPY,-30
1353877933711488,"Dec 2, 2014",7:15:10 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,3470064,JPY,99,1.000000,JPY,99
