Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1373406851207351,"Apr 1, 2015",12:13:16 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,8512130,JPY,-30,1.000000,JPY,-30
1373406851207351,"Apr 1, 2015",12:13:16 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,8512130,JPY,99,1.000000,JPY,99
1379585837705316,"Apr 1, 2015",1:58:46 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-01F,JP,,3501215,JPY,-30,1.000000,JPY,-30
1379585837705316,"Apr 1, 2015",1:58:46 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-01F,JP,,3501215,JPY,99,1.000000,JPY,99
1360814759341406,"Apr 1, 2015",2:38:14 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,愛知県,492-8093,JPY,-30,1.000000,JPY,-30
1360814759341406,"Apr 1, 2015",2:38:14 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL22,JP,愛知県,492-8093,JPY,99,1.000000,JPY,99
1356829953690413,"Apr 1, 2015",3:59:36 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,9502181,JPY,-30,1.000000,JPY,-30
1356829953690413,"Apr 1, 2015",3:59:36 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,9502181,JPY,99,1.000000,JPY,99
1339385770480332,"Apr 1, 2015",4:10:59 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL22,JP,,252-0225,JPY,-30,1.000000,JPY,-30
1339385770480332,"Apr 1, 2015",4:10:59 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL22,JP,,252-0225,JPY,99,1.000000,JPY,99
1301920650087508,"Apr 1, 2015",4:55:34 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-02F,JP,千葉県,2790002,JPY,-30,1.000000,JPY,-30
1301920650087508,"Apr 1, 2015",4:55:34 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-02F,JP,千葉県,2790002,JPY,99,1.000000,JPY,99
1367874372149381,"Apr 1, 2015",5:15:10 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,736-0083,JPY,-30,1.000000,JPY,-30
1367874372149381,"Apr 1, 2015",5:15:10 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,736-0083,JPY,99,1.000000,JPY,99
1383129211448200,"Apr 1, 2015",5:46:39 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,CAL21,JP,,9896224,JPY,-30,1.000000,JPY,-30
1383129211448200,"Apr 1, 2015",5:46:39 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,CAL21,JP,,9896224,JPY,99,1.000000,JPY,99
1360649739198728,"Apr 1, 2015",6:36:53 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,g3,JP,,0410806,JPY,-30,1.000000,JPY,-30
1360649739198728,"Apr 1, 2015",6:36:53 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,g3,JP,,0410806,JPY,99,1.000000,JPY,99
1344095225050448,"Apr 1, 2015",8:37:43 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-06E,JP,,8820122,JPY,-30,1.000000,JPY,-30
1344095225050448,"Apr 1, 2015",8:37:43 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-06E,JP,,8820122,JPY,99,1.000000,JPY,99
1343913572559758,"Apr 1, 2015",10:58:57 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02G,JP,,235-0016,JPY,-30,1.000000,JPY,-30
1343913572559758,"Apr 1, 2015",10:58:57 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02G,JP,,235-0016,JPY,99,1.000000,JPY,99
1397204583323046,"Apr 1, 2015",11:58:29 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,1810016,JPY,-30,1.000000,JPY,-30
1397204583323046,"Apr 1, 2015",11:58:29 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,1810016,JPY,99,1.000000,JPY,99
1391957218869891,"Apr 1, 2015",12:25:48 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F05F,JP,,746-0018,JPY,-30,1.000000,JPY,-30
1391957218869891,"Apr 1, 2015",12:25:48 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F05F,JP,,746-0018,JPY,99,1.000000,JPY,99
1317967842264617,"Apr 1, 2015",1:00:42 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ASUS_T00P,JP,,2570015,JPY,-30,1.000000,JPY,-30
1317967842264617,"Apr 1, 2015",1:00:42 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ASUS_T00P,JP,,2570015,JPY,99,1.000000,JPY,99
1369501113401975,"Apr 1, 2015",1:06:50 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,039-1211,JPY,-30,1.000000,JPY,-30
1369501113401975,"Apr 1, 2015",1:06:50 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL21,JP,,039-1211,JPY,99,1.000000,JPY,99
1313412510759707,"Apr 1, 2015",1:13:55 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,FJL22_jp_kdi,JP,,0836324,JPY,-30,1.000000,JPY,-30
1313412510759707,"Apr 1, 2015",1:13:55 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,FJL22_jp_kdi,JP,,0836324,JPY,99,1.000000,JPY,99
1342959270688838,"Apr 1, 2015",1:33:30 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,WX10K,JP,,3350021,JPY,-30,1.000000,JPY,-30
1342959270688838,"Apr 1, 2015",1:33:30 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,WX10K,JP,,3350021,JPY,99,1.000000,JPY,99
1370251327719942,"Apr 1, 2015",3:25:55 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,3220036,JPY,-30,1.000000,JPY,-30
1370251327719942,"Apr 1, 2015",3:25:55 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,3220036,JPY,99,1.000000,JPY,99
1348014945518370,"Apr 1, 2015",8:41:58 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYV33,JP,,9010202,JPY,-30,1.000000,JPY,-30
1348014945518370,"Apr 1, 2015",8:41:58 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYV33,JP,,9010202,JPY,99,1.000000,JPY,99
1369621988073331,"Apr 1, 2015",9:34:36 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,hwu9501L,JP,,9218022,JPY,-30,1.000000,JPY,-30
1369621988073331,"Apr 1, 2015",9:34:36 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,hwu9501L,JP,,9218022,JPY,99,1.000000,JPY,99
1334060531311472,"Apr 2, 2015",1:33:51 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,3860005,JPY,-30,1.000000,JPY,-30
1334060531311472,"Apr 2, 2015",1:33:51 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,3860005,JPY,99,1.000000,JPY,99
1399672897378736,"Apr 2, 2015",2:40:30 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,323-0807,JPY,-30,1.000000,JPY,-30
1399672897378736,"Apr 2, 2015",2:40:30 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,323-0807,JPY,99,1.000000,JPY,99
