Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1330452204944035,"Aug 1, 2013",1:57:38 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,LT22i,TW,,81156,JPY,-30,1.000000,JPY,-30
1330452204944035,"Aug 1, 2013",1:57:38 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,LT22i,TW,,81156,JPY,99,1.000000,JPY,99
1359948755065370,"Aug 2, 2013",6:01:01 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m0,TW,,235,JPY,99,1.000000,JPY,99
1359948755065370,"Aug 2, 2013",6:01:01 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m0,TW,,235,JPY,-30,1.000000,JPY,-30
1396132299634568,"Aug 2, 2013",7:50:28 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,LT29i,TW,,238,JPY,99,1.000000,JPY,99
1396132299634568,"Aug 2, 2013",7:50:28 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,LT29i,TW,,238,JPY,-30,1.000000,JPY,-30
1319506121432354,"Aug 2, 2013",8:40:20 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,710,JPY,99,1.000000,JPY,99
1319506121432354,"Aug 2, 2013",8:40:20 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,710,JPY,-30,1.000000,JPY,-30
1328228418011175,"Aug 3, 2013",9:14:45 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,GT-I9103,TW,,632,JPY,-30,1.000000,JPY,-30
1328228418011175,"Aug 3, 2013",9:14:45 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,GT-I9103,TW,,632,JPY,99,1.000000,JPY,99
1375424708391263,"Aug 3, 2013",9:52:21 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,crater,TW,,235,JPY,-30,1.000000,JPY,-30
1375424708391263,"Aug 3, 2013",9:52:21 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,crater,TW,,235,JPY,99,1.000000,JPY,99
1313834664528039,"Aug 3, 2013",6:28:28 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,evita,US,CA,92626,USD,0.99,98.890000,JPY,98
1313834664528039,"Aug 3, 2013",6:28:28 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,evita,US,CA,92626,USD,-0.30,98.890000,JPY,-30
1307010188286156,"Aug 3, 2013",10:11:53 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,A68,TW,,265,JPY,-30,1.000000,JPY,-30
1307010188286156,"Aug 3, 2013",10:11:53 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,A68,TW,,265,JPY,99,1.000000,JPY,99
1318823932466797,"Aug 4, 2013",12:06:14 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL21,JP,,4702103,JPY,-30,1.000000,JPY,-30
1318823932466797,"Aug 4, 2013",12:06:14 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL21,JP,,4702103,JPY,99,1.000000,JPY,99
1339026791187537,"Aug 4, 2013",12:50:03 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ja3g,TW,,104,JPY,-30,1.000000,JPY,-30
1339026791187537,"Aug 4, 2013",12:50:03 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ja3g,TW,,104,JPY,99,1.000000,JPY,99
1310094800035068,"Aug 4, 2013",9:51:14 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM106SH,JP,愛知県,470-0341,JPY,-30,1.000000,JPY,-30
1310094800035068,"Aug 4, 2013",9:51:14 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM106SH,JP,愛知県,470-0341,JPY,99,1.000000,JPY,99
1389385083638439,"Aug 4, 2013",8:19:35 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,u0_cdma,US,WI,53186,USD,0.99,98.850000,JPY,98
1389385083638439,"Aug 4, 2013",8:19:35 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,u0_cdma,US,WI,53186,USD,-0.30,98.850000,JPY,-30
1399663967840499,"Aug 5, 2013",8:57:40 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,kona3g,TW,,800,JPY,99,1.000000,JPY,99
1399663967840499,"Aug 5, 2013",8:57:40 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,kona3g,TW,,800,JPY,-30,1.000000,JPY,-30
1393926168223283,"Aug 5, 2013",1:53:16 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,3250065,JPY,99,1.000000,JPY,99
1393926168223283,"Aug 5, 2013",1:53:16 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,3250065,JPY,-30,1.000000,JPY,-30
1346562762168709,"Aug 5, 2013",5:43:45 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,espressowifi,US,CA,92115,USD,0.99,98.310000,JPY,97
1346562762168709,"Aug 5, 2013",5:43:45 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,espressowifi,US,CA,92115,USD,-0.30,98.310000,JPY,-29
1357820795523486,"Aug 6, 2013",7:20:24 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,endeavoru,TW,,265,JPY,99,1.000000,JPY,99
1357820795523486,"Aug 6, 2013",7:20:24 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,endeavoru,TW,,265,JPY,-30,1.000000,JPY,-30
1391852315924016,"Aug 6, 2013",3:56:55 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,701,JPY,99,1.000000,JPY,99
1391852315924016,"Aug 6, 2013",3:56:55 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,701,JPY,-30,1.000000,JPY,-30
1398903051134510,"Aug 6, 2013",3:58:12 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,326,JPY,99,1.000000,JPY,99
1398903051134510,"Aug 6, 2013",3:58:12 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,326,JPY,-30,1.000000,JPY,-30
1323205992503500,"Aug 7, 2013",11:22:36 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxpul,TW,,248,JPY,-30,1.000000,JPY,-30
1323205992503500,"Aug 7, 2013",11:22:36 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxpul,TW,,248,JPY,99,1.000000,JPY,99
