Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1306-8346-9492-46799,"Nov 3, 2015",12:09:12 PM PST,,Charge,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,SGP771,HK,-,,HKD,7.65,15.638000,JPY,120.00
1306-8346-9492-46799,"Nov 3, 2015",12:09:12 PM PST,,Google fee,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,SGP771,HK,-,,HKD,-2.29,15.638000,JPY,-36.00
1337-4779-1881-26704,"Nov 4, 2015",11:58:14 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,680-1413,JPY,99.00,1.000000,JPY,99.00
1337-4779-1881-26704,"Nov 4, 2015",11:58:14 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL24,JP,,680-1413,JPY,-30.00,1.000000,JPY,-30.00
1302-0929-6065-02631,"Nov 5, 2015",11:43:36 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,2530061,JPY,99.00,1.000000,JPY,99.00
1302-0929-6065-02631,"Nov 5, 2015",11:43:36 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,2530061,JPY,-30.00,1.000000,JPY,-30.00
1358-0584-8359-93237,"Nov 5, 2015",1:36:02 PM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-03G,JP,新潟県,9590242,JPY,119.00,1.000000,JPY,119.00
1358-0584-8359-93237,"Nov 5, 2015",1:36:02 PM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-03G,JP,新潟県,9590242,JPY,-36.00,1.000000,JPY,-36.00
1304-1539-7963-90006,"Nov 5, 2015",2:58:21 PM PST,,Charge,,Crystal 5 units,com.dhearts.monter,1,tier_5,serranolte,FI,,81280,EUR,2.99,132.420000,JPY,396.00
1304-1539-7963-90006,"Nov 5, 2015",2:58:21 PM PST,,Google fee,,Crystal 5 units,com.dhearts.monter,1,tier_5,serranolte,FI,,81280,EUR,-0.90,132.420000,JPY,-119.00
1309-5497-5486-80601,"Nov 6, 2015",10:37:52 AM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SHL25,JP,長野県,3892302,JPY,119.00,1.000000,JPY,119.00
1309-5497-5486-80601,"Nov 6, 2015",10:37:52 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SHL25,JP,長野県,3892302,JPY,-36.00,1.000000,JPY,-36.00
1380-8978-2458-13342,"Nov 6, 2015",11:00:40 AM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,F01F,JP,岩手県,0250066,JPY,119.00,1.000000,JPY,119.00
1380-8978-2458-13342,"Nov 6, 2015",11:00:40 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,F01F,JP,岩手県,0250066,JPY,-36.00,1.000000,JPY,-36.00
1369-8896-0043-25517,"Nov 6, 2015",11:58:42 AM PST,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SO-01H,JP,,146-0082,JPY,119.00,1.000000,JPY,119.00
1369-8896-0043-25517,"Nov 6, 2015",11:58:42 AM PST,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SO-01H,JP,,146-0082,JPY,-36.00,1.000000,JPY,-36.00
1399-8883-9787-87556,"Nov 6, 2015",11:19:22 PM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SO-02G,JP,,3550025,JPY,119.00,1.000000,JPY,119.00
1399-8883-9787-87556,"Nov 6, 2015",11:19:22 PM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SO-02G,JP,,3550025,JPY,-36.00,1.000000,JPY,-36.00
1349-3504-4271-01758,"Nov 7, 2015",12:31:28 AM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SG404SH,JP,,9718171,JPY,119.00,1.000000,JPY,119.00
1349-3504-4271-01758,"Nov 7, 2015",12:31:28 AM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SG404SH,JP,,9718171,JPY,-36.00,1.000000,JPY,-36.00
1323-8407-2902-24481,"Nov 7, 2015",12:56:43 AM PST,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,zeroltetmo,US,TX,77057,USD,0.99,123.200000,JPY,122.00
1323-8407-2902-24481,"Nov 7, 2015",12:56:43 AM PST,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,zeroltetmo,US,TX,77057,USD,-0.30,123.200000,JPY,-37.00
1373-7598-1342-43106,"Nov 7, 2015",5:26:36 AM PST,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,blaze,JP,,857-0134,JPY,119.00,1.000000,JPY,119.00
1373-7598-1342-43106,"Nov 7, 2015",5:26:36 AM PST,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,blaze,JP,,857-0134,JPY,-36.00,1.000000,JPY,-36.00
1329-5708-8490-54923,"Nov 7, 2015",9:52:16 AM PST,,Charge,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,SC-04E,VN,Hà Nội,,VND,22038.00,0.005509,JPY,121.00
1329-5708-8490-54923,"Nov 7, 2015",9:52:16 AM PST,,Google fee,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,SC-04E,VN,Hà Nội,,VND,-6611.00,0.005509,JPY,-36.00
1307-8798-5177-30823,"Nov 7, 2015",1:33:06 PM PST,,Charge,,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,0,,wiko,DE,,44328,EUR,0.88,132.370000,JPY,116.00
1390-4573-7930-90536,"Nov 8, 2015",1:45:46 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SO-03G,,,,JPY,-36.00,1.000000,JPY,-36.00
1388-9516-5836-23939,"Nov 8, 2015",3:51:51 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,F01F,,,,JPY,-36.00,1.000000,JPY,-36.00
1323-7316-5214-53628,"Nov 9, 2015",12:27:51 AM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,flo,JP,,2880012,JPY,119.00,1.000000,JPY,119.00
1323-7316-5214-53628,"Nov 9, 2015",12:27:51 AM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,flo,JP,,2880012,JPY,-36.00,1.000000,JPY,-36.00
1353-7284-2108-52392,"Nov 9, 2015",9:31:11 AM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SG305SH,JP,,4630079,JPY,119.00,1.000000,JPY,119.00
1353-7284-2108-52392,"Nov 9, 2015",9:31:11 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SG305SH,JP,,4630079,JPY,-36.00,1.000000,JPY,-36.00
1367-8102-9128-47630,"Nov 9, 2015",1:36:45 PM PST,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,tre3caltelgt,KR,경기,462-824,KRW,1084.00,0.106150,JPY,115.00
1367-8102-9128-47630,"Nov 9, 2015",1:36:45 PM PST,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,tre3caltelgt,KR,경기,462-824,KRW,-325.00,0.106150,JPY,-34.00
1359-8277-9769-32165,"Nov 9, 2015",4:34:13 PM PST,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SOV32,JP,,8400201,JPY,119.00,1.000000,JPY,119.00
1359-8277-9769-32165,"Nov 9, 2015",4:34:13 PM PST,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SOV32,JP,,8400201,JPY,-36.00,1.000000,JPY,-36.00
1359-9305-5495-46198,"Nov 10, 2015",2:19:25 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SG404SH,,,,JPY,-36.00,1.000000,JPY,-36.00
1381-3842-4730-22936,"Nov 10, 2015",12:18:46 PM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,402SO,,,,JPY,-36.00,1.000000,JPY,-36.00
1305-6374-6635-24972,"Nov 11, 2015",8:33:47 PM PST,,Charge,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,klte,HK,新界,,HKD,7.65,15.869000,JPY,121.00
1305-6374-6635-24972,"Nov 11, 2015",8:33:47 PM PST,,Google fee,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,klte,HK,新界,,HKD,-2.29,15.869000,JPY,-36.00
1352-8252-8810-92963,"Nov 13, 2015",11:56:22 AM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SBM303SH,JP,,0800016,JPY,119.00,1.000000,JPY,119.00
1352-8252-8810-92963,"Nov 13, 2015",11:56:22 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SBM303SH,JP,,0800016,JPY,-36.00,1.000000,JPY,-36.00
1311-1312-0182-99293,"Nov 13, 2015",12:02:49 PM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,dlxj,JP,,2710062,JPY,119.00,1.000000,JPY,119.00
1311-1312-0182-99293,"Nov 13, 2015",12:02:49 PM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,dlxj,JP,,2710062,JPY,-36.00,1.000000,JPY,-36.00
1321-2411-3586-35231,"Nov 13, 2015",2:40:35 PM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,F03G,JP,愛知県,456-0006,JPY,119.00,1.000000,JPY,119.00
1321-2411-3586-35231,"Nov 13, 2015",2:40:35 PM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,F03G,JP,愛知県,456-0006,JPY,-36.00,1.000000,JPY,-36.00
1398-0861-4373-14229,"Nov 14, 2015",6:58:35 AM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,trhplte,TW,,807,TWD,30.00,3.734800,JPY,112.00
1398-0861-4373-14229,"Nov 14, 2015",6:58:35 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,trhplte,TW,,807,TWD,-9.00,3.734800,JPY,-34.00
1333-8948-8551-36236,"Nov 14, 2015",7:23:38 AM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-01G,JP,,7918067,JPY,119.00,1.000000,JPY,119.00
1333-8948-8551-36236,"Nov 14, 2015",7:23:38 AM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-01G,JP,,7918067,JPY,-36.00,1.000000,JPY,-36.00
1398-4523-8565-56741,"Nov 14, 2015",10:03:27 AM PST,,Charge,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SO-01G,JP,,381-0013,JPY,119.00,1.000000,JPY,119.00
1398-4523-8565-56741,"Nov 14, 2015",10:03:27 AM PST,,Google fee,,夜桜 HD ライブ壁紙,com.dhearts.lwp.cherryblossom_2,0,,SO-01G,JP,,381-0013,JPY,-36.00,1.000000,JPY,-36.00
1322-9354-3624-01387,"Nov 14, 2015",10:34:43 AM PST,,Charge,,KING　ライブ壁紙,com.dhearts.kinglivewallpaper,0,,SO-02H,JP,,6078155,JPY,99.00,1.000000,JPY,99.00
1322-9354-3624-01387,"Nov 14, 2015",10:34:43 AM PST,,Google fee,,KING　ライブ壁紙,com.dhearts.kinglivewallpaper,0,,SO-02H,JP,,6078155,JPY,-30.00,1.000000,JPY,-30.00
1388-0194-9390-97254,"Nov 15, 2015",11:22:12 AM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SBM303SH,JP,宮城県,9861111,JPY,119.00,1.000000,JPY,119.00
1388-0194-9390-97254,"Nov 15, 2015",11:22:12 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SBM303SH,JP,宮城県,9861111,JPY,-36.00,1.000000,JPY,-36.00
1378-5181-7749-38454,"Nov 15, 2015",6:04:29 PM PST,,Charge,,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,0,,a3ulte,DE,,12059,EUR,0.87,131.350000,JPY,114.00
1378-5181-7749-38454,"Nov 15, 2015",6:04:29 PM PST,,Google fee,,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,0,,a3ulte,DE,,12059,EUR,-0.26,131.350000,JPY,-34.00
1355-9774-6281-25322,"Nov 16, 2015",12:04:39 PM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,K007,JP,,6148327,JPY,119.00,1.000000,JPY,119.00
1355-9774-6281-25322,"Nov 16, 2015",12:04:39 PM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,K007,JP,,6148327,JPY,-36.00,1.000000,JPY,-36.00
1317-7743-4349-14692,"Nov 16, 2015",1:14:51 PM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SHL22,JP,,332-0034,JPY,119.00,1.000000,JPY,119.00
1317-7743-4349-14692,"Nov 16, 2015",1:14:51 PM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SHL22,JP,,332-0034,JPY,-36.00,1.000000,JPY,-36.00
1368-4272-0904-87530,"Nov 17, 2015",11:18:28 AM PST,,Charge,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,A3300-HV,RU,,693013,RUB,62.68,1.895800,JPY,119.00
1368-4272-0904-87530,"Nov 17, 2015",11:18:28 AM PST,,Google fee,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,A3300-HV,RU,,693013,RUB,-18.80,1.895800,JPY,-36.00
1300-5653-4770-52327,"Nov 17, 2015",1:33:35 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,g3,JP,,028-7111,JPY,99.00,1.000000,JPY,99.00
1300-5653-4770-52327,"Nov 17, 2015",1:33:35 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,g3,JP,,028-7111,JPY,-30.00,1.000000,JPY,-30.00
1311-2927-8899-85378,"Nov 18, 2015",6:22:00 AM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,p1,,,,CAD,-0.30,92.662000,JPY,-28.00
1392-2160-3853-73108,"Nov 18, 2015",1:09:03 PM PST,,Charge,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,TX201LA,HK,-,,HKD,7.65,15.943000,JPY,122.00
1392-2160-3853-73108,"Nov 18, 2015",1:09:03 PM PST,,Google fee,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,TX201LA,HK,-,,HKD,-2.29,15.943000,JPY,-37.00
1344-8136-8491-97232,"Nov 18, 2015",1:09:17 PM PST,,Charge,,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,0,,TX201LA,HK,-,,HKD,7.64,15.943000,JPY,122.00
1344-8136-8491-97232,"Nov 18, 2015",1:09:17 PM PST,,Google fee,,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,0,,TX201LA,HK,-,,HKD,-2.29,15.943000,JPY,-37.00
1323-4765-8583-00672,"Nov 18, 2015",1:10:01 PM PST,,Charge,,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,0,,TX201LA,HK,-,,HKD,7.50,15.943000,JPY,120.00
1323-4765-8583-00672,"Nov 18, 2015",1:10:01 PM PST,,Google fee,,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,0,,TX201LA,HK,-,,HKD,-2.25,15.943000,JPY,-36.00
1383-3211-1961-14766,"Nov 18, 2015",1:11:58 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,TX201LA,HK,-,,HKD,8.14,15.943000,JPY,130.00
1383-3211-1961-14766,"Nov 18, 2015",1:11:58 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,TX201LA,HK,-,,HKD,-2.44,15.943000,JPY,-39.00
1345-0595-7637-06088,"Nov 18, 2015",1:56:15 PM PST,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6653,TW,嘉義市,60046,TWD,30.00,3.774100,JPY,113.00
1345-0595-7637-06088,"Nov 18, 2015",1:56:15 PM PST,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6653,TW,嘉義市,60046,TWD,-9.00,3.774100,JPY,-34.00
1387-4858-9504-45225,"Nov 18, 2015",4:41:58 PM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-04G,JP,,8000041,JPY,119.00,1.000000,JPY,119.00
1387-4858-9504-45225,"Nov 18, 2015",4:41:58 PM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-04G,JP,,8000041,JPY,-36.00,1.000000,JPY,-36.00
1364-6728-3341-90625,"Nov 18, 2015",5:57:06 PM PST,,Google fee,,Autumn Leaves HD LiveWallpaper,com.dhearts.lwp.momiji_2,0,,zeroflteaio,,,,USD,-0.30,123.580000,JPY,-37.00
1324-5917-4075-09918,"Nov 19, 2015",10:06:55 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SOL26,,,,JPY,-36.00,1.000000,JPY,-36.00
1348-6336-1269-74801,"Nov 19, 2015",3:09:34 PM PST,,Google fee,,CherryBlossom HD LiveWallpaper,com.dhearts.lwp.cherryblossom_2,0,,SH-03G,,,,JPY,-36.00,1.000000,JPY,-36.00
1340-5355-9421-49975,"Nov 20, 2015",6:17:03 AM PST,,Charge,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SH-01F,JP,,8180071,JPY,119.00,1.000000,JPY,119.00
1340-5355-9421-49975,"Nov 20, 2015",6:17:03 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SH-01F,JP,,8180071,JPY,-36.00,1.000000,JPY,-36.00
1342-9112-8578-61152,"Nov 20, 2015",9:05:59 AM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SH-01F,JP,,8120029,JPY,119.00,1.000000,JPY,119.00
1342-9112-8578-61152,"Nov 20, 2015",9:05:59 AM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SH-01F,JP,,8120029,JPY,-36.00,1.000000,JPY,-36.00
1337-6750-8437-81952,"Nov 21, 2015",2:02:46 AM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,flo,JP,広島県,7200821,JPY,119.00,1.000000,JPY,119.00
1337-6750-8437-81952,"Nov 21, 2015",2:02:46 AM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,flo,JP,広島県,7200821,JPY,-36.00,1.000000,JPY,-36.00
1380-4784-1210-18829,"Nov 21, 2015",10:14:50 AM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-03F,JP,,503-0411,JPY,119.00,1.000000,JPY,119.00
1380-4784-1210-18829,"Nov 21, 2015",10:14:50 AM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-03F,JP,,503-0411,JPY,-36.00,1.000000,JPY,-36.00
1365-3756-2895-03012,"Nov 21, 2015",11:44:49 AM PST,,Charge,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-02H,JP,,9570061,JPY,119.00,1.000000,JPY,119.00
1365-3756-2895-03012,"Nov 21, 2015",11:44:49 AM PST,,Google fee,,紅葉 HD ライブ壁紙,com.dhearts.lwp.momiji_2,0,,SO-02H,JP,,9570061,JPY,-36.00,1.000000,JPY,-36.00
1336-7954-3404-35805,"Nov 21, 2015",6:10:10 PM PST,,Charge,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,m7cdug,RU,,445030,RUB,62.68,1.898900,JPY,119.00
1336-7954-3404-35805,"Nov 21, 2015",6:10:10 PM PST,,Google fee,,Winter Snow HD Live Wallpaper,com.dhearts.lwp.illumination,0,,m7cdug,RU,,445030,RUB,-18.80,1.898900,JPY,-36.00
1335-0628-2370-17262,"Nov 22, 2015",5:12:26 AM PST,,Google fee,,美しい雪景色 - イルミネーション HD ライブ壁紙,com.dhearts.lwp.illumination,0,,SO-03H,,,,JPY,-36.00,1.000000,JPY,-36.00
