Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1374277443082117,"May 1, 2015",6:02:14 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,TW,,711,TWD,-9.00,3.917000,JPY,-35
1374277443082117,"May 1, 2015",6:02:14 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,TW,,711,TWD,30.00,3.917000,JPY,118
1347596022293019,"May 1, 2015",8:18:02 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6503,TW,,401,TWD,-9.00,3.918900,JPY,-35
1347596022293019,"May 1, 2015",8:18:02 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6503,TW,,401,TWD,30.00,3.918900,JPY,118
1310681417869559,"May 1, 2015",1:58:13 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04F,JP,,2100022,JPY,-30,1.000000,JPY,-30
1310681417869559,"May 1, 2015",1:58:13 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04F,JP,,2100022,JPY,99,1.000000,JPY,99
1319300081487661,"May 1, 2015",6:14:46 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SGP412,JP,愛知県,454-0966,JPY,-30,1.000000,JPY,-30
1319300081487661,"May 1, 2015",6:14:46 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SGP412,JP,愛知県,454-0966,JPY,99,1.000000,JPY,99
1366295279200914,"May 2, 2015",1:18:25 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,401SO,JP,,290-0065,JPY,-30,1.000000,JPY,-30
1366295279200914,"May 2, 2015",1:18:25 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,401SO,JP,,290-0065,JPY,99,1.000000,JPY,99
1334254675733238,"May 2, 2015",7:28:55 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY23,JP,,5310072,JPY,-30,1.000000,JPY,-30
1334254675733238,"May 2, 2015",7:28:55 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY23,JP,,5310072,JPY,99,1.000000,JPY,99
1336632530048159,"May 2, 2015",9:38:21 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t6ul,TW,,106,TWD,-9.00,3.908200,JPY,-35
1336632530048159,"May 2, 2015",9:38:21 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t6ul,TW,,106,TWD,30.00,3.908200,JPY,117
1340268783384748,"May 2, 2015",12:11:46 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM200SH,JP,千葉県,275-0026,JPY,-30,1.000000,JPY,-30
1340268783384748,"May 2, 2015",12:11:46 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM200SH,JP,千葉県,275-0026,JPY,99,1.000000,JPY,99
1365504666428573,"May 2, 2015",2:32:48 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL24,JP,,890-0005,JPY,-30,1.000000,JPY,-30
