Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1336883005177739,"Oct 1, 2014",8:37:53 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,hltejs01tw,TW,,333,TWD,-9.00,3.601500,JPY,-32
1336883005177739,"Oct 1, 2014",8:37:53 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,hltejs01tw,TW,,333,TWD,30.00,3.601500,JPY,108
1390062027909040,"Oct 1, 2014",8:52:35 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,002,TWD,-9.00,3.601500,JPY,-32
1390062027909040,"Oct 1, 2014",8:52:35 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,002,TWD,30.00,3.601500,JPY,108
1320925436111921,"Oct 3, 2014",4:13:15 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,klte,TW,,710,TWD,-9.00,3.597300,JPY,-32
1320925436111921,"Oct 3, 2014",4:13:15 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,klte,TW,,710,TWD,30.00,3.597300,JPY,108
1337037323074159,"Oct 4, 2014",10:59:00 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6502,JP,Tokyo,107-8006,JPY,-30,1.000000,JPY,-30
1337037323074159,"Oct 4, 2014",10:59:00 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6502,JP,Tokyo,107-8006,JPY,99,1.000000,JPY,99
1334271063448595,"Oct 4, 2014",1:42:57 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM200SH,JP,,8140171,JPY,-30,1.000000,JPY,-30
1334271063448595,"Oct 4, 2014",1:42:57 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM200SH,JP,,8140171,JPY,99,1.000000,JPY,99
1360823751578629,"Oct 5, 2014",8:03:21 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,桃園縣,33458,TWD,-9.00,3.597300,JPY,-32
1360823751578629,"Oct 5, 2014",8:03:21 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,桃園縣,33458,TWD,30.00,3.597300,JPY,108
1359427062625541,"Oct 6, 2014",1:36:20 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,SGH-T989,US,UT,84721,USD,-0.30,109.410000,JPY,-33
1359427062625541,"Oct 6, 2014",1:36:20 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,SGH-T989,US,UT,84721,USD,0.99,109.410000,JPY,108
1383635669276424,"Oct 6, 2014",11:25:44 AM PDT,,Google fee,,KING　ライブ壁紙,com.dhearts.kinglivewallpaper,0,,htc_b2wlj,JP,,5660035,JPY,-30,1.000000,JPY,-30
1383635669276424,"Oct 6, 2014",11:25:44 AM PDT,,Charge,,KING　ライブ壁紙,com.dhearts.kinglivewallpaper,0,,htc_b2wlj,JP,,5660035,JPY,99,1.000000,JPY,99
1330653202502942,"Oct 6, 2014",6:53:32 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ha3g,TW,,411,TWD,-9.00,3.576200,JPY,-32
1330653202502942,"Oct 6, 2014",6:53:32 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ha3g,TW,,411,TWD,30.00,3.576200,JPY,107
1380933313915280,"Oct 7, 2014",4:31:37 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL25,JP,,9011117,JPY,-30,1.000000,JPY,-30
1380933313915280,"Oct 7, 2014",4:31:37 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL25,JP,,9011117,JPY,99,1.000000,JPY,99
1359870844608748,"Oct 7, 2014",4:49:54 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,TW,,237,TWD,-9.00,3.556900,JPY,-32
1359870844608748,"Oct 7, 2014",4:49:54 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_m8,TW,,237,TWD,30.00,3.556900,JPY,107
1300318625858210,"Oct 7, 2014",5:21:03 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,kltevzw,US,FL,32539,USD,-0.30,108.040000,JPY,-32
1300318625858210,"Oct 7, 2014",5:21:03 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,kltevzw,US,FL,32539,USD,0.99,108.040000,JPY,107
1303993244349128,"Oct 8, 2014",4:17:11 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_a5ul,TW,,717,TWD,-9.00,3.556700,JPY,-32
1303993244349128,"Oct 8, 2014",4:17:11 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_a5ul,TW,,717,TWD,30.00,3.556700,JPY,107
1319250601977291,"Oct 8, 2014",7:48:22 PM PDT,,Google fee,,Crystal 1 units,com.dhearts.monter,1,tier_1,golden,FR,,75110,EUR,-0.22,137.700000,JPY,-30
1319250601977291,"Oct 8, 2014",7:48:22 PM PDT,,Charge,,Crystal 1 units,com.dhearts.monter,1,tier_1,golden,FR,,75110,EUR,0.74,137.700000,JPY,102
1351161467181626,"Oct 9, 2014",2:49:59 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6653,TW,,709,TWD,-9.00,3.549100,JPY,-32
1351161467181626,"Oct 9, 2014",2:49:59 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,D6653,TW,,709,TWD,30.00,3.549100,JPY,106
1384386133160123,"Oct 9, 2014",1:42:49 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,244,TWD,-9.00,3.549200,JPY,-32
1384386133160123,"Oct 9, 2014",1:42:49 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,244,TWD,30.00,3.549200,JPY,106
1362666129689138,"Oct 10, 2014",9:19:04 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,9880816,JPY,-30,1.000000,JPY,-30
1362666129689138,"Oct 10, 2014",9:19:04 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02F,JP,,9880816,JPY,99,1.000000,JPY,99
1316359651523855,"Oct 10, 2014",6:30:31 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6903,TW,,829,TWD,-9.00,3.541000,JPY,-32
1316359651523855,"Oct 10, 2014",6:30:31 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6903,TW,,829,TWD,30.00,3.541000,JPY,106
1331985138615344,"Oct 11, 2014",6:10:02 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,A68,TW,,521,TWD,-9.00,3.541000,JPY,-32
1331985138615344,"Oct 11, 2014",6:10:02 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,A68,TW,,521,TWD,30.00,3.541000,JPY,106
1374646102284942,"Oct 11, 2014",9:48:25 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,K00G,TW,,238,TWD,-9.00,3.541000,JPY,-32
1374646102284942,"Oct 11, 2014",9:48:25 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,K00G,TW,,238,TWD,30.00,3.541000,JPY,106
1379685078093680,"Oct 11, 2014",12:09:59 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,valentewx,JP,,0431111,JPY,-30,1.000000,JPY,-30
1379685078093680,"Oct 11, 2014",12:09:59 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,valentewx,JP,,0431111,JPY,99,1.000000,JPY,99
1389270201556950,"Oct 12, 2014",4:33:58 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,9000024,JPY,-30,1.000000,JPY,-30
1389270201556950,"Oct 12, 2014",4:33:58 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYY21,JP,,9000024,JPY,99,1.000000,JPY,99
1353611711272108,"Oct 13, 2014",5:25:33 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6802,TW,,334,TWD,-9.00,3.533100,JPY,-32
1353611711272108,"Oct 13, 2014",5:25:33 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6802,TW,,334,TWD,30.00,3.533100,JPY,106
1383701922145378,"Oct 14, 2014",1:14:48 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ms013g,TW,,242,TWD,-9.00,3.514100,JPY,-32
1383701922145378,"Oct 14, 2014",1:14:48 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,ms013g,TW,,242,TWD,30.00,3.514100,JPY,105
1307001835558157,"Oct 14, 2014",3:07:26 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_b2ul,TW,,104,TWD,-9.00,3.516100,JPY,-32
1307001835558157,"Oct 14, 2014",3:07:26 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,htc_b2ul,TW,,104,TWD,30.00,3.516100,JPY,105
1370184888276572,"Oct 14, 2014",4:04:07 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,k2ul,GR,,15235,EUR,-0.24,135.430000,JPY,-33
1370184888276572,"Oct 14, 2014",4:04:07 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,k2ul,GR,,15235,EUR,0.81,135.430000,JPY,110
1363727698408164,"Oct 15, 2014",1:04:32 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,4980808,JPY,-30,1.000000,JPY,-30
1363727698408164,"Oct 15, 2014",1:04:32 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04F,JP,,4980808,JPY,99,1.000000,JPY,99
1342947363366557,"Oct 15, 2014",8:45:40 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,sunfire,JP,大阪府,560-0026,JPY,-30,1.000000,JPY,-30
1342947363366557,"Oct 15, 2014",8:45:40 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,sunfire,JP,大阪府,560-0026,JPY,99,1.000000,JPY,99
