Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1338010168659803,"Sep 1, 2013",12:12:11 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6602,TW,,326,TWD,-9.00,3.280200,JPY,-30
1338010168659803,"Sep 1, 2013",12:12:11 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C6602,TW,,326,TWD,30.00,3.280200,JPY,98
1360181738888202,"Sep 1, 2013",2:02:09 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,260,TWD,-9.00,3.280200,JPY,-30
1360181738888202,"Sep 1, 2013",2:02:09 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,260,TWD,30.00,3.280200,JPY,98
1312362397267110,"Sep 1, 2013",7:50:19 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,35147,TWD,-9.00,3.280200,JPY,-30
1312362397267110,"Sep 1, 2013",7:50:19 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,35147,TWD,30.00,3.280200,JPY,98
1329935152278198,"Sep 1, 2013",8:55:49 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,u0,SG,,,SGD,-0.39,76.978000,JPY,-30
1329935152278198,"Sep 1, 2013",8:55:49 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,u0,SG,,,SGD,1.31,76.978000,JPY,101
1321750094048620,"Sep 1, 2013",11:06:20 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7wlj,JP,,6830003,JPY,-30,1.000000,JPY,-30
1321750094048620,"Sep 1, 2013",11:06:20 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7wlj,JP,,6830003,JPY,99,1.000000,JPY,99
1387304441837334,"Sep 1, 2013",1:08:52 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,endeavoru,TW,新北市,235,TWD,30.00,3.280200,JPY,98
1387304441837334,"Sep 1, 2013",1:08:52 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,endeavoru,TW,新北市,235,TWD,-9.00,3.280200,JPY,-30
1309439577189820,"Sep 1, 2013",3:03:05 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,814,TWD,30.00,3.280200,JPY,98
1309439577189820,"Sep 1, 2013",3:03:05 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,814,TWD,-9.00,3.280200,JPY,-30
1389011163277345,"Sep 1, 2013",8:56:16 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-05D,JP,,2530072,JPY,-30,1.000000,JPY,-30
1389011163277345,"Sep 1, 2013",8:56:16 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-05D,JP,,2530072,JPY,99,1.000000,JPY,99
1371235203634696,"Sep 2, 2013",12:38:18 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jfltevzw,US,SC,29101,USD,0.99,98.590000,JPY,98
1371235203634696,"Sep 2, 2013",12:38:18 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jfltevzw,US,SC,29101,USD,-0.30,98.590000,JPY,-30
1321315021794756,"Sep 2, 2013",3:51:24 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,N-06D,JP,,5190066,JPY,99,1.000000,JPY,99
1321315021794756,"Sep 2, 2013",3:51:24 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,N-06D,JP,,5190066,JPY,-30,1.000000,JPY,-30
1330320078358345,"Sep 2, 2013",12:01:29 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,endeavoru,TW,,710,TWD,30.00,3.342500,JPY,100
1330320078358345,"Sep 2, 2013",12:01:29 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,endeavoru,TW,,710,TWD,-9.00,3.342500,JPY,-30
1353015932302715,"Sep 2, 2013",1:27:52 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,,8380136,JPY,99,1.000000,JPY,99
1353015932302715,"Sep 2, 2013",1:27:52 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-02E,JP,,8380136,JPY,-30,1.000000,JPY,-30
1324859845157988,"Sep 2, 2013",5:18:41 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,334,TWD,-9.00,3.342300,JPY,-30
1324859845157988,"Sep 2, 2013",5:18:41 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7,TW,,334,TWD,30.00,3.342300,JPY,100
1322246321262341,"Sep 3, 2013",12:48:11 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F06E,JP,,0800027,JPY,-30,1.000000,JPY,-30
1322246321262341,"Sep 3, 2013",12:48:11 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F06E,JP,,0800027,JPY,99,1.000000,JPY,99
1395475411231149,"Sep 3, 2013",1:54:33 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL21,JP,,2540002,JPY,99,1.000000,JPY,99
1395475411231149,"Sep 3, 2013",1:54:33 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL21,JP,,2540002,JPY,-30,1.000000,JPY,-30
1388000405564409,"Sep 3, 2013",1:56:33 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,234,TWD,-9.00,3.341800,JPY,-30
1388000405564409,"Sep 3, 2013",1:56:33 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,dlxub1,TW,,234,TWD,30.00,3.341800,JPY,100
1396447014036418,"Sep 3, 2013",3:26:21 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,FJI12,JP,,5610813,JPY,-30,1.000000,JPY,-30
1396447014036418,"Sep 3, 2013",3:26:21 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,FJI12,JP,,5610813,JPY,99,1.000000,JPY,99
1357813089034933,"Sep 3, 2013",6:19:49 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SCL21,JP,,7970045,JPY,-30,1.000000,JPY,-30
1357813089034933,"Sep 3, 2013",6:19:49 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SCL21,JP,,7970045,JPY,99,1.000000,JPY,99
1361495695955805,"Sep 3, 2013",8:53:32 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,268,TWD,-9.00,3.341200,JPY,-30
1361495695955805,"Sep 3, 2013",8:53:32 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,t03g,TW,,268,TWD,30.00,3.341200,JPY,100
