Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1336507990618712,"Apr 1, 2014",12:41:32 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,7270315,JPY,99,1.000000,JPY,99
1336507990618712,"Apr 1, 2014",12:41:32 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SO-04E,JP,,7270315,JPY,-30,1.000000,JPY,-30
1340340356757800,"Apr 1, 2014",6:46:30 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM203SH,JP,千葉県,270-0021,JPY,99,1.000000,JPY,99
1340340356757800,"Apr 1, 2014",6:46:30 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM203SH,JP,千葉県,270-0021,JPY,-30,1.000000,JPY,-30
1365241839253159,"Apr 1, 2014",7:41:08 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,LT26ii,TW,新北市,241,TWD,30.00,3.409600,JPY,102
1365241839253159,"Apr 1, 2014",7:41:08 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,LT26ii,TW,新北市,241,TWD,-9.00,3.409600,JPY,-31
1369068236839497,"Apr 1, 2014",9:18:47 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,5720034,JPY,99,1.000000,JPY,99
1369068236839497,"Apr 1, 2014",9:18:47 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM302SH,JP,,5720034,JPY,-30,1.000000,JPY,-30
1394665790705557,"Apr 1, 2014",11:49:45 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM201F,JP,,8000222,JPY,99,1.000000,JPY,99
1394665790705557,"Apr 1, 2014",11:49:45 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM201F,JP,,8000222,JPY,-30,1.000000,JPY,-30
1374514238904914,"Apr 1, 2014",12:54:22 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,289-1731,JPY,99,1.000000,JPY,99
1374514238904914,"Apr 1, 2014",12:54:22 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,geehdc,JP,,289-1731,JPY,-30,1.000000,JPY,-30
1365964822199960,"Apr 1, 2014",1:02:01 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F06E,JP,,965-0804,JPY,99,1.000000,JPY,99
1365964822199960,"Apr 1, 2014",1:02:01 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F06E,JP,,965-0804,JPY,-30,1.000000,JPY,-30
1369107447775449,"Apr 1, 2014",1:29:03 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,7900042,JPY,99,1.000000,JPY,99
1369107447775449,"Apr 1, 2014",1:29:03 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,7900042,JPY,-30,1.000000,JPY,-30
1390014301022849,"Apr 1, 2014",2:22:29 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,830-0063,JPY,99,1.000000,JPY,99
1390014301022849,"Apr 1, 2014",2:22:29 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH02E,JP,,830-0063,JPY,-30,1.000000,JPY,-30
1375428217927934,"Apr 1, 2014",2:28:27 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,福島県,9610102,JPY,99,1.000000,JPY,99
1375428217927934,"Apr 1, 2014",2:28:27 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-04E,JP,福島県,9610102,JPY,-30,1.000000,JPY,-30
1359286203588364,"Apr 1, 2014",2:51:29 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,flo,JP,,165-0024,JPY,99,1.000000,JPY,99
1359286203588364,"Apr 1, 2014",2:51:29 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,flo,JP,,165-0024,JPY,-30,1.000000,JPY,-30
1383907138876690,"Apr 1, 2014",3:01:49 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL23,JP,,5110934,JPY,99,1.000000,JPY,99
1383907138876690,"Apr 1, 2014",3:01:49 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SOL23,JP,,5110934,JPY,-30,1.000000,JPY,-30
1381859453824932,"Apr 1, 2014",3:10:54 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-05D,JP,東京都,1310045,JPY,99,1.000000,JPY,99
1381859453824932,"Apr 1, 2014",3:10:54 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-05D,JP,東京都,1310045,JPY,-30,1.000000,JPY,-30
1312001180048296,"Apr 1, 2014",7:42:50 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-06E,JP,,8700037,JPY,99,1.000000,JPY,99
1312001180048296,"Apr 1, 2014",7:42:50 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SH-06E,JP,,8700037,JPY,-30,1.000000,JPY,-30
1352950172309438,"Apr 1, 2014",9:15:50 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,g2,US,TX,78839,USD,0.99,103.870000,JPY,103
1352950172309438,"Apr 1, 2014",9:15:50 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,g2,US,TX,78839,USD,-0.30,103.870000,JPY,-31
1373831438191418,"Apr 1, 2014",10:17:51 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL23,JP,,4000027,JPY,99,1.000000,JPY,99
1373831438191418,"Apr 1, 2014",10:17:51 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SHL23,JP,,4000027,JPY,-30,1.000000,JPY,-30
1344266035049035,"Apr 1, 2014",10:40:40 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7wlj,JP,,4560021,JPY,99,1.000000,JPY,99
1344266035049035,"Apr 1, 2014",10:40:40 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,m7wlj,JP,,4560021,JPY,-30,1.000000,JPY,-30
1312729434835401,"Apr 2, 2014",12:09:14 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2tmo,US,OK,73128,USD,0.99,103.820000,JPY,103
1312729434835401,"Apr 2, 2014",12:09:14 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,d2tmo,US,OK,73128,USD,-0.30,103.820000,JPY,-31
1305701156398212,"Apr 2, 2014",12:11:19 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL21,JP,,9880016,JPY,99,1.000000,JPY,99
1305701156398212,"Apr 2, 2014",12:11:19 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,KYL21,JP,,9880016,JPY,-30,1.000000,JPY,-30
1331129237498019,"Apr 2, 2014",12:31:25 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-03D,JP,滋賀県,529-1415,JPY,99,1.000000,JPY,99
1331129237498019,"Apr 2, 2014",12:31:25 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SC-03D,JP,滋賀県,529-1415,JPY,-30,1.000000,JPY,-30
1324656697325669,"Apr 2, 2014",5:13:06 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,01_v89_jbl1a668_qhd_monga,TW,,708,TWD,30.00,3.422800,JPY,103
1324656697325669,"Apr 2, 2014",5:13:06 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,01_v89_jbl1a668_qhd_monga,TW,,708,TWD,-9.00,3.422800,JPY,-31
1342644530210081,"Apr 2, 2014",9:01:22 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM206SH,JP,,322-2526,JPY,99,1.000000,JPY,99
1342644530210081,"Apr 2, 2014",9:01:22 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,SBM206SH,JP,,322-2526,JPY,-30,1.000000,JPY,-30
1379226698735736,"Apr 2, 2014",9:28:53 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F06E,JP,静岡県,4312103,JPY,99,1.000000,JPY,99
