Description,Transaction Date,Transaction Time,Tax Type,Transaction Type,Refund Type,Product Title,Product id,Product Type,Sku Id,Hardware,Buyer Country,Buyer State,Buyer Postal Code,Buyer Currency,Amount (Buyer Currency),Currency Conversion Rate,Merchant Currency,Amount (Merchant Currency)
1364312251906907,"Jun 1, 2014",2:28:32 AM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jactivelteatt,US,IN,47037,USD,-0.30,101.690000,JPY,-31
1364312251906907,"Jun 1, 2014",2:28:32 AM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,jactivelteatt,US,IN,47037,USD,0.99,101.690000,JPY,101
1353608147378767,"Jun 1, 2014",4:24:19 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,hlte,TW,,900,TWD,-9.00,3.387300,JPY,-30
1353608147378767,"Jun 1, 2014",4:24:19 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,hlte,TW,,900,TWD,30.00,3.387300,JPY,102
1377013330892481,"Jun 1, 2014",6:52:29 AM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C1905,HK,-,,HKD,-2.44,13.116000,JPY,-32
1377013330892481,"Jun 1, 2014",6:52:29 AM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,C1905,HK,-,,HKD,8.14,13.116000,JPY,107
1390902565597699,"Jun 1, 2014",12:53:01 PM PDT,,Google fee,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F05F,JP,,2892521,JPY,-30,1.000000,JPY,-30
1390902565597699,"Jun 1, 2014",12:53:01 PM PDT,,Charge,,夜桜　ライブ壁紙,com.quan.lwp.fallingleaveslwp,0,,F05F,JP,,2892521,JPY,99,1.000000,JPY,99
1315418369506509,"Jun 1, 2014",1:22:49 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,hammerhead,US,FL,33021,USD,-0.30,101.690000,JPY,-31
1315418369506509,"Jun 1, 2014",1:22:49 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,hammerhead,US,FL,33021,USD,0.99,101.690000,JPY,101
1326691915945124,"Jun 1, 2014",11:16:06 PM PDT,,Google fee,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,hwh881c,US,MN,55445,USD,-0.30,102.040000,JPY,-31
1326691915945124,"Jun 1, 2014",11:16:06 PM PDT,,Charge,,Cherry blossom LiveWallpaper,com.quan.lwp.fallingleaveslwp,0,,hwh881c,US,MN,55445,USD,0.99,102.040000,JPY,101
