Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	2	0	10/17/2015	10/17/2015	EUR	FR	EUR	1001050968	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	10/17/2015	10/17/2015	USD	TH	USD	1001050968	0	 	 	 	 	Games	
APPLE	US	210312	D Hearts Vietnam	Ninja-Shoot	1.2	1	1	0	10/17/2015	10/17/2015	CHF	CH	CHF	512427818	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/17/2015	10/17/2015	USD	BR	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	1	0	10/17/2015	10/17/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/17/2015	10/17/2015	USD	VN	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	10/17/2015	10/17/2015	IDR	ID	IDR	1001050968	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	10/17/2015	10/17/2015	CAD	CA	CAD	1001050968	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/17/2015	10/17/2015	USD	MY	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	167	0	10/17/2015	10/17/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	5	0	10/17/2015	10/17/2015	JPY	JP	JPY	1001050968	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	2	0	10/17/2015	10/17/2015	RUB	RU	RUB	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	2	0	10/17/2015	10/17/2015	USD	PH	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/17/2015	10/17/2015	USD	CL	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	2	0	10/17/2015	10/17/2015	EUR	DE	EUR	1002324417	0	 	 	 	 	Games	
