Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB
APPLE	US	DH160514	D Hearts Vietnam	3D Puzzle Cubes	1.2	7F	1	0	06/09/2015	06/09/2015	RUB	RU	RUB	879400899	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	7F	1	0	06/09/2015	06/09/2015	EUR	DE	EUR	945922747	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	06/09/2015	06/09/2015	JPY	JP	JPY	945922747	0	 	 	 	 	Games	
APPLE	US	DheartTsumiDice	D Hearts Vietnam	Tsumi Dice	1.0	1F	1	0	06/09/2015	06/09/2015	USD	US	USD	906602074	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	06/09/2015	06/09/2015	EUR	NL	EUR	945922747	0	 	 	 	 	Games	
APPLE	US	DH160514	D Hearts Vietnam	3D Puzzle Cubes	1.2	1F	1	0	06/09/2015	06/09/2015	CAD	CA	CAD	879400899	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	2	0	06/09/2015	06/09/2015	USD	US	USD	945922747	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	06/09/2015	06/09/2015	CAD	CA	CAD	945922747	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	06/09/2015	06/09/2015	EUR	ES	EUR	945922747	0	 	 	 	 	Games	
APPLE	US	DH160514	D Hearts Vietnam	3D Puzzle Cubes	1.2	1F	1	0	06/09/2015	06/09/2015	USD	US	USD	879400899	0	 	 	 	 	Games	
