Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	21	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	1.3.2	3F	1	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	3	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	2	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	1	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	4	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		Desktop	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	19	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/05/2015	11/05/2015	USD	TH	USD	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	4	0	11/05/2015	11/05/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	11/05/2015	11/05/2015	JPY	JP	JPY	1001050968	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/05/2015	11/05/2015	EUR	ES	EUR	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	9	0	11/05/2015	11/05/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	9	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	11/05/2015	11/05/2015	CAD	CA	CAD	945922747	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/05/2015	11/05/2015	USD	KR	USD	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/05/2015	11/05/2015	EUR	FR	EUR	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartFantasyRush	D Hearts Vietnam	Fantasy Rush	1.2	1F	1	0	11/05/2015	11/05/2015	JPY	JP	JPY	906228556	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	6	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	11/05/2015	11/05/2015	GBP	GB	GBP	945922747	0	 	 	 	 	Games		iPad	iOS
APPLE	US	150212	D Hearts Vietnam	LITGHS OUT V Lite	1.0	1	1	0	11/05/2015	11/05/2015	USD	DZ	USD	503030130	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	155	0	11/05/2015	11/05/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DH121213	D Hearts Vietnam	忍者レジェンド - 手裏剣を投げまくれ！	1.0.11	1F	1	0	11/05/2015	11/05/2015	JPY	JP	JPY	780308939	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	2	0	11/05/2015	11/05/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	2	0	11/05/2015	11/05/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/05/2015	11/05/2015	USD	TH	USD	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/05/2015	11/05/2015	USD	US	USD	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	11/05/2015	11/05/2015	USD	US	USD	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/05/2015	11/05/2015	GBP	GB	GBP	1002324417	0	 	 	 	 	Games		iPhone	iOS
