Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	6	0	11/01/2015	11/01/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	LabyrinthBattle 	D Hearts Vietnam 	Labyrinth of Battle 	1.2	3F	2	0	11/01/2015	11/01/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/01/2015	11/01/2015	USD	PH	USD	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/01/2015	11/01/2015	EUR	FR	EUR	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	5	0	11/01/2015	11/01/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/01/2015	11/01/2015	IDR	ID	IDR	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/01/2015	11/01/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		Desktop	iOS
APPLE	US	LabyrinthBattle 	D Hearts Vietnam 	Labyrinth of Battle 	1.2	7F	1	0	11/01/2015	11/01/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	5	0	11/01/2015	11/01/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	8	0	11/01/2015	11/01/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	1	0	11/01/2015	11/01/2015	USD	US	USD	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	210312 	D Hearts Vietnam 	Ninja-Shoot 	1.2	3	1	0	11/01/2015	11/01/2015	USD	US	USD	512427818	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/01/2015	11/01/2015	USD	US	USD	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartsPicLogic 	D Hearts Vietnam 	PicLogic 	1.2	7F	1	0	11/01/2015	11/01/2015	GBP	GB	GBP	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	16	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	86	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	37	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	2	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0	3F	1	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	4	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	3	0	11/01/2015	11/01/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	ScrollAction 	D Hearts Vietnam 	IMPOSSIBLE CAT 	1.0	3F	1	0	11/01/2015	11/01/2015	JPY	JP	JPY	1001050968	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	8	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	11/01/2015	11/01/2015	JPY	JP	JPY	1001050968	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	269	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	1	0	11/01/2015	11/01/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	12	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	33	0	11/01/2015	11/01/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	11/01/2015	11/01/2015	AUD	AU	AUD	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	1	0	11/01/2015	11/01/2015	USD	US	USD	959778297	0	 	 	 	 	Games		iPhone	iOS
