Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	114	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	210312	D Hearts Vietnam	Ninja-Shoot	1.2	1	1	0	11/12/2015	11/12/2015	JPY	JP	JPY	512427818	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartFantasyRush	D Hearts Vietnam	Fantasy Rush	1.2	1F	1	0	11/12/2015	11/12/2015	JPY	JP	JPY	906228556	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	5	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	11/12/2015	11/12/2015	JPY	JP	JPY	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	9	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	11/12/2015	11/12/2015	JPY	JP	JPY	1001050968	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartsPicLogic 	D Hearts Vietnam 	PicLogic 	1.2	3F	1	0	11/12/2015	11/12/2015	USD	US	USD	945922747	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/12/2015	11/12/2015	EUR	NL	EUR	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	5	0	11/12/2015	11/12/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/12/2015	11/12/2015	USD	EC	USD	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	11/12/2015	11/12/2015	USD	CL	USD	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	1	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	15	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	11/12/2015	11/12/2015	USD	US	USD	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	5	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	9	0	11/12/2015	11/12/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	41	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	2	0	11/12/2015	11/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	1	0	11/12/2015	11/12/2015	CAD	CA	CAD	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	11/12/2015	11/12/2015	EUR	DE	EUR	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	2	0	11/12/2015	11/12/2015	USD	US	USD	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	3	0	11/12/2015	11/12/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/12/2015	11/12/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartsPicLogic 	D Hearts Vietnam 	PicLogic 	1.2	3F	1	0	11/12/2015	11/12/2015	CHF	CH	CHF	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	2	0	11/12/2015	11/12/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	210312 	D Hearts Vietnam 	Ninja-Shoot 	1.2	3	1	0	11/12/2015	11/12/2015	GBP	GB	GBP	512427818	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	1	0	11/12/2015	11/12/2015	TRY	TR	TRY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	DheartsPicLogic 	D Hearts Vietnam 	PicLogic 	1.2	3F	1	0	11/12/2015	11/12/2015	EUR	DE	EUR	945922747	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	6	0	11/12/2015	11/12/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games		iPad	iOS
