Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	7F	5	0	09/03/2015	09/03/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	1	0	09/03/2015	09/03/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games	
APPLE	US	DH230314	D Hearts Vietnam	Monster Dungeons	1.1	1	1	0	09/03/2015	09/03/2015	TRY	TR	TRY	843984635	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	7F	5	0	09/03/2015	09/03/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	09/03/2015	09/03/2015	SEK	SE	SEK	945922747	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	7F	1	0	09/03/2015	09/03/2015	USD	VN	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	7F	1	0	09/03/2015	09/03/2015	EUR	NL	EUR	1002324417	0	 	 	 	 	Games	
APPLE	US	DheartsGodziJump	D Hearts Vietnam	Godzi Jump	1.2	1F	1	0	09/03/2015	09/03/2015	JPY	JP	JPY	903772675	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	1	0	09/03/2015	09/03/2015	TWD	TW	TWD	959778297	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	09/03/2015	09/03/2015	EUR	PT	EUR	945922747	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	09/03/2015	09/03/2015	USD	TH	USD	945922747	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	2	0	09/03/2015	09/03/2015	EUR	FR	EUR	945922747	0	 	 	 	 	Games	
APPLE	US	150212	D Hearts Vietnam	LITGHS OUT V Lite	1.0	1	1	0	09/03/2015	09/03/2015	USD	US	USD	503030130	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	1F	2	0	09/03/2015	09/03/2015	USD	US	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	1F	214	0	09/03/2015	09/03/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	5	0	09/03/2015	09/03/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	1F	379	0	09/03/2015	09/03/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games	
APPLE	US	DankHeartsGemSplash	D Hearts Vietnam	Gem Splash	1.2	1F	1	0	09/03/2015	09/03/2015	USD	VN	USD	902261722	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	7F	2	0	09/03/2015	09/03/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	7F	1	0	09/03/2015	09/03/2015	CAD	CA	CAD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	7F	9	0	09/03/2015	09/03/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games	
APPLE	US	DheartsGodziJump	D Hearts Vietnam	Godzi Jump	1.2	1F	1	0	09/03/2015	09/03/2015	USD	VN	USD	903772675	0	 	 	 	 	Games	
APPLE	US	210312	D Hearts Vietnam	Ninja-Shoot	1.2	1	1	0	09/03/2015	09/03/2015	EUR	DE	EUR	512427818	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	1F	1	0	09/03/2015	09/03/2015	USD	TH	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.3.2	1F	1	0	09/03/2015	09/03/2015	EUR	ES	EUR	1002324417	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	09/03/2015	09/03/2015	USD	US	USD	945922747	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	09/03/2015	09/03/2015	CNY	CN	CNY	945922747	0	 	 	 	 	Games	
