Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	2	0	10/18/2015	10/18/2015	EUR	FR	EUR	1001050968	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	2	0	10/18/2015	10/18/2015	USD	TH	USD	1001050968	0	 	 	 	 	Games	
APPLE	US	DheartFantasyRush	D Hearts Vietnam	Fantasy Rush	1.2	7F	1	0	10/18/2015	10/18/2015	SGD	SG	SGD	906228556	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	1	0	10/18/2015	10/18/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games	
APPLE	US	DheartsGodziJump	D Hearts Vietnam	Godzi Jump	1.2	1F	1	0	10/18/2015	10/18/2015	SGD	SG	SGD	903772675	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	10/18/2015	10/18/2015	IDR	ID	IDR	1001050968	0	 	 	 	 	Games	
APPLE	US	DH200314	D Hearts Vietnam	Fruit Smash 3D	1.0	1F	1	0	10/18/2015	10/18/2015	CNY	CN	CNY	843986939	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/18/2015	10/18/2015	USD	CO	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/18/2015	10/18/2015	USD	MY	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	82	0	10/18/2015	10/18/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/18/2015	10/18/2015	NZD	NZ	NZD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/18/2015	10/18/2015	ILS	IL	ILS	1002324417	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	27	0	10/18/2015	10/18/2015	JPY	JP	JPY	1001050968	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	2	0	10/18/2015	10/18/2015	RUB	RU	RUB	1002324417	0	 	 	 	 	Games	
APPLE	US	DheartFantasyRush	D Hearts Vietnam	Fantasy Rush	1.2	1F	3	0	10/18/2015	10/18/2015	JPY	JP	JPY	906228556	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	2	0	10/18/2015	10/18/2015	USD	PH	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/18/2015	10/18/2015	USD	US	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	10/18/2015	10/18/2015	EUR	AT	EUR	945922747	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/18/2015	10/18/2015	SEK	SE	SEK	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/18/2015	10/18/2015	GBP	GB	GBP	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/18/2015	10/18/2015	TRY	TR	TRY	1002324417	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	10/18/2015	10/18/2015	EUR	GR	EUR	1001050968	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/18/2015	10/18/2015	HKD	HK	HKD	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	1F	3	0	10/18/2015	10/18/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games	
APPLE	US	DH160514	D Hearts Vietnam	3D Puzzle Cubes	1.2	1F	1	0	10/18/2015	10/18/2015	USD	KW	USD	879400899	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0	7F	1	0	10/18/2015	10/18/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	55	0	10/18/2015	10/18/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games	
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	10/18/2015	10/18/2015	USD	PH	USD	1001050968	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/18/2015	10/18/2015	EUR	IT	EUR	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	2	0	10/18/2015	10/18/2015	USD	TH	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	10/18/2015	10/18/2015	EUR	ES	EUR	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	3	0	10/18/2015	10/18/2015	USD	US	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	445	0	10/18/2015	10/18/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.2	7F	1	0	10/18/2015	10/18/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	370	0	10/18/2015	10/18/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	7F	1	0	10/18/2015	10/18/2015	USD	KZ	USD	1002324417	0	 	 	 	 	Games	
