Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB	Device	Supported Platforms
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	13	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	4	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	3F	11	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker 	D Hearts Vietnam 	Stickman Striker 	2.0.3	7F	7	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle		1F	1	0	12/12/2015	12/12/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		Desktop	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	22	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	12/12/2015	12/12/2015	AUD	AU	AUD	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle		1F	3	0	12/12/2015	12/12/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	ScrollAction	D Hearts Vietnam	IMPOSSIBLE CAT	1.0	1F	1	0	12/12/2015	12/12/2015	JPY	JP	JPY	1001050968	0	 	 	 	 	Games		iPod touch	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	15	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPad	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	160	0	12/12/2015	12/12/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games		iPhone	iOS
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	2.0.3	1F	1	0	12/12/2015	12/12/2015	MXN	MX	MXN	1002324417	0	 	 	 	 	Games		iPad	iOS
