Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category	CMB
APPLE	US	DH160514	D Hearts Vietnam	3D Puzzle Cubes	1.2	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	879400899	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.1	1F	1	0	07/22/2015	07/22/2015	USD	US	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	210312	D Hearts Vietnam	Ninja-Shoot	1.2	1	2	0	07/22/2015	07/22/2015	JPY	JP	JPY	512427818	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	11	0	07/22/2015	07/22/2015	USD	US	USD	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	1	0	07/22/2015	07/22/2015	HKD	HK	HKD	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	USD	BR	USD	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	USD	VN	USD	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	7F	7	0	07/22/2015	07/22/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	1	0	07/22/2015	07/22/2015	EUR	IT	EUR	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	NL	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	LV	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	310512	D Hearts Vietnam	StarMine V1.0	1.0	1	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	532110894	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	DE	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	937	0	07/22/2015	07/22/2015	JPY	JP	JPY	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	2	0	07/22/2015	07/22/2015	EUR	FR	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	SK	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	DheartsGodziJump	D Hearts Vietnam	Godzi Jump	1.2	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	903772675	0	 	 	 	 	Games	
APPLE	US	DH121213	D Hearts Vietnam	忍者レジェンド - 手裏剣を投げまくれ！	1.0.11	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	780308939	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	1	0	07/22/2015	07/22/2015	RUB	RU	RUB	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	USD	PH	USD	959778297	0	 	 	 	 	Games	
APPLE	US	DheartFantasyRush	D Hearts Vietnam	Fantasy Rush	1.1	1F	1	0	07/22/2015	07/22/2015	USD	VN	USD	906228556	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	3	0	07/22/2015	07/22/2015	USD	KR	USD	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.1	7F	1	0	07/22/2015	07/22/2015	USD	CO	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	32	0	07/22/2015	07/22/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	PT	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	2	0	07/22/2015	07/22/2015	USD	CL	USD	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	GR	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	1F	3	0	07/22/2015	07/22/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games	
APPLE	US	DheartFantasyRush	D Hearts Vietnam	Fantasy Rush	1.1	1F	1	0	07/22/2015	07/22/2015	USD	US	USD	906228556	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	1	0	07/22/2015	07/22/2015	USD	AZ	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	USD	IS	USD	959778297	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	945922747	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	USD	MY	USD	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	FI	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	DankHeartsGemSplash	D Hearts Vietnam	Gem Splash	1.2	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	902261722	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.1	7F	2	0	07/22/2015	07/22/2015	USD	BR	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	4	0	07/22/2015	07/22/2015	USD	KR	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.0	1F	1	0	07/22/2015	07/22/2015	TWD	TW	TWD	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	5	0	07/22/2015	07/22/2015	GBP	GB	GBP	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.0	1	2	0	07/22/2015	07/22/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	1	0	07/22/2015	07/22/2015	CNY	CN	CNY	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	5	0	07/22/2015	07/22/2015	CAD	CA	CAD	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	1	0	07/22/2015	07/22/2015	USD	US	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	MXN	MX	MXN	959778297	0	 	 	 	 	Games	
APPLE	US	DheartTsumiDice	D Hearts Vietnam	Tsumi Dice	1.0	1F	2	0	07/22/2015	07/22/2015	JPY	JP	JPY	906602074	0	 	 	 	 	Games	
APPLE	US	DheartFantasyRush	D Hearts Vietnam	Fantasy Rush	1.1	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	906228556	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	EUR	HU	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	3	0	07/22/2015	07/22/2015	EUR	IT	EUR	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	1	0	07/22/2015	07/22/2015	USD	PE	USD	959778297	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.0	1F	2	0	07/22/2015	07/22/2015	USD	VN	USD	1002324417	0	 	 	 	 	Games	
APPLE	US	DH121213	D Hearts Vietnam	忍者レジェンド - 手裏剣を投げまくれ！	1.0.11	1F	4	0	07/22/2015	07/22/2015	USD	US	USD	780308939	0	 	 	 	 	Games	
APPLE	US	StickmanStriker	D Hearts Vietnam	Stickman Striker	1.1	7F	7	0	07/22/2015	07/22/2015	CAD	CA	CAD	1002324417	0	 	 	 	 	Games	
APPLE	US	150212	D Hearts Vietnam	LITGHS OUT V Lite	1.0	1	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	503030130	0	 	 	 	 	Games	
APPLE	US	DheartsBeezle	D Hearts Vietnam	Beezle	1.3	1F	1	0	07/22/2015	07/22/2015	USD	US	USD	900295874	0	 	 	 	 	Games	
APPLE	US	DheartsPicLogic	D Hearts Vietnam	PicLogic	1.2	1F	2	0	07/22/2015	07/22/2015	GBP	GB	GBP	945922747	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.1	7F	2	0	07/22/2015	07/22/2015	RUB	RU	RUB	959778297	0	 	 	 	 	Games	
APPLE	US	DH200314	D Hearts Vietnam	Fruit Smash 3D	1.0	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	843986939	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.0	1F	1	0	07/22/2015	07/22/2015	USD	MY	USD	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.0	1F	10	0	07/22/2015	07/22/2015	CNY	CN	CNY	959778297	0	 	 	 	 	Games	
APPLE	US	LabyrinthBattle	D Hearts Vietnam	Labyrinth of Battle	1.0	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	959778297	0	 	 	 	 	Games	
APPLE	US	DheartsBeezle	D Hearts Vietnam	Beezle	1.3	1F	1	0	07/22/2015	07/22/2015	JPY	JP	JPY	900295874	0	 	 	 	 	Games	
APPLE	US	DH160514	D Hearts Vietnam	3D Puzzle Cubes	1.2	1F	1	0	07/22/2015	07/22/2015	USD	VN	USD	879400899	0	 	 	 	 	Games	
